SurveyID,OrderLineID,SurveyDateKey,CustomerKey,StoreKey,SatisfactionScore,NPSGroup,CommentCategory
20362,237320,20240526,1927,3,3,Detractor,Store experience
20363,237306,20240530,612,3,8,Passive,Store experience
20364,237552,20240610,1943,3,6,Detractor,Store experience
20365,237522,20240614,1231,3,8,Passive,Store experience
20366,237487,20240524,718,3,6,Detractor,Website
20367,237589,20240512,458,3,7,Passive,Support
20368,237472,20240524,1298,3,8,Passive,Price
20369,237496,20240619,1806,3,5,Detractor,Product quality
20370,237516,20240615,1791,3,6,Detractor,Delivery
20371,237507,20240528,892,3,6,Detractor,Delivery
20372,237502,20240526,210,3,7,Passive,Support
20373,237534,20240519,210,3,9,Promoter,Support
20374,237631,20240522,446,3,5,Detractor,Support
20375,237630,20240616,548,3,6,Detractor,Website
20376,237646,20240610,1488,3,9,Promoter,Store experience
20377,237683,20240604,1955,3,6,Detractor,Support
20378,237660,20240602,1768,3,6,Detractor,Price
20379,237745,20240530,48,4,4,Detractor,Website
20380,237762,20240519,925,4,7,Passive,Product quality
20381,237732,20240606,48,4,6,Detractor,Product quality
20382,237703,20240522,1811,4,4,Detractor,Product quality
20383,237727,20240623,1316,4,7,Passive,Support
20384,237729,20240612,125,4,7,Passive,Product quality
20385,237690,20240516,1874,4,6,Detractor,Delivery
20386,237753,20240525,355,4,5,Detractor,Delivery
20387,237788,20240607,117,4,8,Passive,Store experience
20388,237865,20240604,784,4,7,Passive,Support
20389,237828,20240522,425,4,7,Passive,Price
20390,237832,20240519,568,4,8,Passive,Price
20391,237856,20240611,217,4,7,Passive,Website
20392,237857,20240619,837,4,7,Passive,Website
20393,237854,20240526,1777,4,8,Passive,Price
20394,237861,20240522,1545,4,5,Detractor,Delivery
20395,237910,20240527,1360,4,7,Passive,Website
20396,237898,20240606,1947,4,8,Passive,Product quality
20397,237914,20240523,355,4,6,Detractor,Website
20398,238001,20240607,650,4,7,Passive,Website
20399,237996,20240517,357,4,7,Passive,Product quality
20400,237991,20240614,94,4,4,Detractor,Delivery
20401,237960,20240608,1366,4,5,Detractor,Website
20402,237955,20240523,1002,4,7,Passive,Price
20403,238023,20240609,117,4,7,Passive,Delivery
20404,237943,20240622,1238,4,6,Detractor,Website
20405,238059,20240609,1517,4,6,Detractor,Support
20406,238036,20240519,1687,4,6,Detractor,Website
20407,238068,20240519,789,5,8,Passive,Store experience
20408,238305,20240530,169,5,6,Detractor,Support
20409,238123,20240515,1793,5,8,Passive,Support
20410,238182,20240608,370,5,7,Passive,Website
20411,238218,20240529,687,5,8,Passive,Support
20412,238244,20240602,269,5,7,Passive,Price
20413,238102,20240621,1446,5,3,Detractor,Delivery
20414,238156,20240526,1775,5,5,Detractor,Product quality
20415,238168,20240603,329,5,7,Passive,Product quality
20416,238087,20240608,100,5,5,Detractor,Website
20417,238151,20240606,1542,5,8,Passive,Website
20418,238148,20240609,1531,5,4,Detractor,Website
20419,238171,20240531,240,5,6,Detractor,Website
20420,238283,20240608,1190,5,3,Detractor,Product quality
20421,238164,20240531,1962,5,4,Detractor,Delivery
20422,238276,20240603,47,5,8,Passive,Price
20423,238143,20240615,708,5,9,Promoter,Delivery
20424,238298,20240623,1264,5,6,Detractor,Website
20425,238311,20240530,1792,5,8,Passive,Website
20426,238096,20240609,182,5,7,Passive,Delivery
20427,238107,20240618,1928,5,8,Passive,Delivery
20428,238195,20240528,1021,5,8,Passive,Store experience
20429,238329,20240603,793,5,8,Passive,Support
20430,238350,20240520,533,5,7,Passive,Website
20431,238380,20240603,698,5,7,Passive,Website
20432,238322,20240525,853,5,7,Passive,Website
20433,238378,20240603,32,5,7,Passive,Website
20434,238370,20240605,1247,5,6,Detractor,Support
20435,238331,20240612,1429,5,6,Detractor,Delivery
20436,238374,20240607,1156,5,6,Detractor,Delivery
20437,238422,20240528,1531,5,4,Detractor,Product quality
20438,238431,20240610,1431,5,7,Passive,Website
20439,238406,20240602,1532,5,7,Passive,Price
20440,238468,20240607,316,5,6,Detractor,Support
20441,238438,20240514,1928,5,5,Detractor,Support
20442,238434,20240523,329,5,5,Detractor,Product quality
20443,238477,20240607,1477,5,8,Passive,Product quality
20444,238636,20240528,490,5,6,Detractor,Website
20445,238513,20240523,619,5,7,Passive,Store experience
20446,238488,20240526,1059,5,6,Detractor,Price
20447,238516,20240521,1535,5,8,Passive,Store experience
20448,238559,20240607,449,5,9,Promoter,Product quality
20449,238579,20240526,1183,5,6,Detractor,Price
20450,238553,20240529,10,5,9,Promoter,Product quality
20451,238527,20240609,810,5,8,Passive,Product quality
20452,238504,20240525,1077,5,7,Passive,Delivery
20453,238484,20240604,1729,5,8,Passive,Price
20454,238582,20240527,465,5,7,Passive,Delivery
20455,238536,20240613,1133,5,7,Passive,Website
20456,238483,20240519,1034,5,8,Passive,Support
20457,238614,20240615,497,5,7,Passive,Price
20458,238659,20240528,1669,5,7,Passive,Price
20459,238566,20240616,764,5,6,Detractor,Product quality
20460,238666,20240525,1703,5,6,Detractor,Website
20461,238681,20240605,284,6,6,Detractor,Price
20462,238692,20240614,893,6,5,Detractor,Website
20463,238678,20240524,409,6,6,Detractor,Website
20464,238685,20240517,1326,6,7,Passive,Website
20465,238782,20240619,1441,6,4,Detractor,Store experience
20466,238753,20240615,642,6,7,Passive,Website
20467,238788,20240607,1394,6,5,Detractor,Delivery
20468,238768,20240606,118,6,7,Passive,Support
20469,238766,20240528,993,6,7,Passive,Delivery
20470,238757,20240531,1072,6,7,Passive,Price
20471,238927,20240523,720,6,6,Detractor,Delivery
20472,238867,20240526,776,6,5,Detractor,Product quality
20473,238806,20240613,391,6,4,Detractor,Delivery
20474,238880,20240617,575,6,8,Passive,Store experience
20475,238868,20240620,878,6,4,Detractor,Support
20476,238833,20240525,1147,6,6,Detractor,Price
20477,238914,20240620,1420,6,4,Detractor,Delivery
20478,238818,20240612,1270,6,7,Passive,Delivery
20479,238955,20240524,1717,6,5,Detractor,Product quality
20480,238839,20240522,1111,6,6,Detractor,Product quality
20481,238898,20240608,935,6,9,Promoter,Product quality
20482,238925,20240524,458,6,5,Detractor,Product quality
20483,238842,20240512,1779,6,9,Promoter,Website
20484,238920,20240610,1074,6,6,Detractor,Price
20485,238963,20240528,1718,6,5,Detractor,Website
20486,239017,20240523,480,6,9,Promoter,Store experience
20487,238971,20240523,1801,6,6,Detractor,Delivery
20488,238982,20240619,1270,6,9,Promoter,Website
20489,238961,20240610,1379,6,5,Detractor,Delivery
20490,239009,20240520,1427,6,5,Detractor,Price
20491,238967,20240519,611,6,8,Passive,Store experience
20492,238960,20240602,1731,6,6,Detractor,Support
20493,239011,20240529,928,6,7,Passive,Delivery
20494,239038,20240614,1524,6,6,Detractor,Product quality
20495,239029,20240604,693,6,5,Detractor,Support
20496,238989,20240601,1514,6,7,Passive,Support
20497,239051,20240622,197,6,8,Passive,Price
20498,239081,20240527,1986,6,9,Promoter,Website
20499,239071,20240528,475,6,5,Detractor,Delivery
20500,239074,20240519,1795,6,7,Passive,Website
20501,239139,20240613,1024,7,6,Detractor,Delivery
20502,239137,20240612,49,7,6,Detractor,Product quality
20503,239230,20240527,1727,7,6,Detractor,Delivery
20504,239134,20240606,1475,7,6,Detractor,Delivery
20505,239146,20240527,1036,7,6,Detractor,Website
20506,239095,20240530,774,7,6,Detractor,Website
20507,239125,20240612,1946,7,8,Passive,Store experience
20508,239120,20240601,1661,7,7,Passive,Price
20509,239189,20240612,529,7,5,Detractor,Support
20510,239242,20240610,1580,7,7,Passive,Product quality
20511,239096,20240614,542,7,6,Detractor,Website
20512,239368,20240604,1461,7,5,Detractor,Support
20513,239367,20240601,1035,7,7,Passive,Website
20514,239317,20240615,731,7,6,Detractor,Product quality
20515,239320,20240607,1129,7,6,Detractor,Price
20516,239276,20240604,879,7,4,Detractor,Product quality
20517,239290,20240528,900,7,7,Passive,Delivery
20518,239341,20240522,1672,7,10,Promoter,Store experience
20519,239314,20240621,872,7,6,Detractor,Website
20520,239356,20240620,1415,7,4,Detractor,Support
20521,239349,20240513,523,7,5,Detractor,Product quality
20522,239373,20240606,1285,7,4,Detractor,Delivery
20523,239275,20240613,1327,7,4,Detractor,Store experience
20524,239296,20240529,1579,7,7,Passive,Price
20525,239345,20240608,1298,7,7,Passive,Store experience
20526,239323,20240510,75,7,5,Detractor,Website
20527,239449,20240612,1160,7,5,Detractor,Website
20528,239470,20240601,832,7,8,Passive,Support
20529,239408,20240604,183,7,9,Promoter,Store experience
20530,239397,20240607,1647,7,6,Detractor,Store experience
20531,239395,20240531,561,7,5,Detractor,Store experience
20532,239407,20240529,881,7,8,Passive,Support
20533,239415,20240602,1389,7,8,Passive,Support
20534,239482,20240516,547,7,7,Passive,Price
20535,239548,20240602,569,7,7,Passive,Support
20536,239495,20240607,1020,7,4,Detractor,Product quality
20537,239517,20240525,936,7,6,Detractor,Website
20538,239477,20240514,1320,7,6,Detractor,Store experience
20539,239538,20240529,254,7,6,Detractor,Website
20540,239520,20240605,1726,7,8,Passive,Website
20541,239473,20240521,1059,7,6,Detractor,Support
20542,239505,20240609,112,7,5,Detractor,Store experience
20543,239561,20240616,875,7,8,Passive,Delivery
20544,239560,20240606,619,7,6,Detractor,Support
20545,239554,20240524,1977,7,7,Passive,Website
20546,239642,20240516,648,8,5,Detractor,Website
20547,239650,20240530,1447,8,7,Passive,Delivery
20548,239634,20240608,512,8,6,Detractor,Price
20549,239628,20240623,1551,8,6,Detractor,Delivery
20550,239586,20240526,1082,8,8,Passive,Support
20551,239610,20240603,570,8,6,Detractor,Price
20552,239651,20240523,592,8,7,Passive,Product quality
20553,239617,20240524,1167,8,5,Detractor,Support
20554,239612,20240602,1106,8,7,Passive,Delivery
20555,239645,20240521,996,8,8,Passive,Price
20556,239596,20240510,1729,8,6,Detractor,Website
20557,239608,20240613,1426,8,6,Detractor,Product quality
20558,239751,20240612,1077,8,6,Detractor,Price
20559,239766,20240618,972,8,8,Passive,Store experience
20560,239720,20240511,1996,8,6,Detractor,Price
20561,239750,20240605,1908,8,7,Passive,Support
20562,239759,20240529,1111,8,6,Detractor,Delivery
20563,239765,20240614,1778,8,6,Detractor,Website
20564,239696,20240620,874,8,7,Passive,Website
20565,239733,20240523,552,8,7,Passive,Price
20566,239746,20240526,1508,8,6,Detractor,Website
20567,239726,20240609,640,8,5,Detractor,Website
20568,239808,20240529,1112,8,6,Detractor,Delivery
20569,239816,20240612,1246,8,4,Detractor,Store experience
20570,239822,20240620,1283,8,7,Passive,Website
20571,239772,20240525,489,8,9,Promoter,Support
20572,239821,20240529,982,8,5,Detractor,Support
20573,239943,20240609,1427,8,5,Detractor,Support
20574,239848,20240515,1684,8,7,Passive,Website
20575,239851,20240602,1701,8,5,Detractor,Delivery
20576,239896,20240616,1964,8,7,Passive,Delivery
20577,239842,20240602,1836,8,4,Detractor,Product quality
20578,239926,20240601,1782,8,6,Detractor,Delivery
20579,239945,20240530,1585,8,10,Promoter,Product quality
20580,239947,20240604,1216,8,7,Passive,Price
20581,239968,20240524,232,8,8,Passive,Website
20582,239966,20240606,1049,8,5,Detractor,Delivery
20583,239961,20240529,1276,8,8,Passive,Price
20584,239974,20240623,1028,8,5,Detractor,Support
20585,240083,20240526,1623,9,7,Passive,Delivery
20586,240040,20240602,826,9,4,Detractor,Product quality
20587,239992,20240601,1808,9,5,Detractor,Website
20588,240030,20240525,1494,9,5,Detractor,Website
20589,240101,20240529,484,9,8,Passive,Delivery
20590,240050,20240616,825,9,6,Detractor,Delivery
20591,240079,20240515,1184,9,8,Passive,Product quality
20592,240288,20240603,3,9,8,Passive,Delivery
20593,240224,20240618,313,9,5,Detractor,Delivery
20594,240165,20240610,1519,9,6,Detractor,Website
20595,240187,20240604,944,9,7,Passive,Price
20596,240132,20240606,1610,9,6,Detractor,Product quality
20597,240218,20240602,1470,9,6,Detractor,Support
20598,240121,20240513,560,9,7,Passive,Website
20599,240247,20240518,435,9,7,Passive,Support
20600,240212,20240601,1815,9,7,Passive,Store experience
20601,240161,20240521,1479,9,7,Passive,Store experience
20602,240232,20240616,1840,9,5,Detractor,Website
20603,240281,20240530,1255,9,7,Passive,Store experience
20604,240156,20240617,385,9,5,Detractor,Product quality
20605,240119,20240526,1461,9,9,Promoter,Store experience
20606,240113,20240603,121,9,7,Passive,Price
20607,240147,20240526,1269,9,9,Promoter,Website
20608,240213,20240522,485,9,6,Detractor,Price
20609,240186,20240606,1841,9,6,Detractor,Delivery
20610,240205,20240521,538,9,6,Detractor,Delivery
20611,240388,20240614,1019,9,2,Detractor,Store experience
20612,240396,20240609,1517,9,5,Detractor,Support
20613,240385,20240512,1682,9,6,Detractor,Website
20614,240325,20240605,1053,9,7,Passive,Price
20615,240311,20240612,320,9,7,Passive,Price
20616,240348,20240629,497,9,3,Detractor,Delivery
20617,240334,20240601,1418,9,6,Detractor,Delivery
20618,240377,20240610,101,9,6,Detractor,Product quality
20619,240293,20240516,1519,9,8,Passive,Store experience
20620,240397,20240524,1730,9,4,Detractor,Store experience
20621,240358,20240614,1697,9,6,Detractor,Delivery
20622,240336,20240607,149,9,5,Detractor,Website
20623,240345,20240516,849,9,7,Passive,Delivery
20624,240365,20240517,131,9,4,Detractor,Product quality
20625,240424,20240603,1381,9,8,Passive,Store experience
20626,240431,20240526,1807,9,8,Passive,Support
20627,240458,20240528,1707,9,7,Passive,Support
20628,240448,20240609,742,9,7,Passive,Price
20629,240439,20240526,352,9,6,Detractor,Price
20630,240470,20240603,1060,9,7,Passive,Price
20631,240471,20240522,81,9,6,Detractor,Product quality
20632,240508,20240610,1263,10,7,Passive,Delivery
20633,240493,20240613,742,10,7,Passive,Website
20634,240501,20240530,1946,10,7,Passive,Support
20635,241036,20240608,922,10,6,Detractor,Store experience
20636,240762,20240607,1940,10,6,Detractor,Product quality
20637,241093,20240602,1046,10,6,Detractor,Website
20638,241121,20240520,586,10,5,Detractor,Delivery
20639,240964,20240529,1866,10,4,Detractor,Product quality
20640,240866,20240523,847,10,7,Passive,Support
20641,240781,20240515,1097,10,7,Passive,Website
20642,241055,20240613,1444,10,5,Detractor,Price
20643,240561,20240602,1833,10,8,Passive,Delivery
20644,240662,20240623,87,10,6,Detractor,Website
20645,240587,20240609,235,10,5,Detractor,Website
20646,240830,20240515,1353,10,7,Passive,Support
20647,240591,20240608,665,10,5,Detractor,Website
20648,241119,20240523,201,10,9,Promoter,Store experience
20649,240859,20240613,1303,10,9,Promoter,Website
20650,240628,20240520,1571,10,5,Detractor,Store experience
20651,240716,20240616,49,10,4,Detractor,Delivery
20652,240698,20240605,1219,10,9,Promoter,Store experience
20653,240524,20240530,546,10,4,Detractor,Product quality
20654,240720,20240529,205,10,7,Passive,Delivery
20655,240898,20240608,928,10,6,Detractor,Store experience
20656,240556,20240613,1827,10,4,Detractor,Website
20657,240772,20240523,421,10,6,Detractor,Support
20658,241044,20240521,693,10,7,Passive,Delivery
20659,240726,20240608,1092,10,8,Passive,Support
20660,240891,20240516,82,10,8,Passive,Delivery
20661,240551,20240601,1095,10,7,Passive,Price
20662,240533,20240531,904,10,7,Passive,Delivery
20663,241010,20240605,611,10,5,Detractor,Support
20664,240523,20240519,667,10,9,Promoter,Store experience
20665,241007,20240526,421,10,5,Detractor,Website
20666,240568,20240521,1478,10,8,Passive,Delivery
20667,240555,20240603,1082,10,5,Detractor,Product quality
20668,240630,20240606,953,10,7,Passive,Price
20669,240665,20240529,1872,10,6,Detractor,Product quality
20670,240592,20240609,1015,10,7,Passive,Website
20671,240629,20240604,100,10,3,Detractor,Product quality
20672,241031,20240527,898,10,4,Detractor,Product quality
20673,240574,20240604,1353,10,9,Promoter,Support
20674,240989,20240531,1992,10,7,Passive,Delivery
20675,240669,20240619,681,10,5,Detractor,Product quality
20676,241059,20240511,1997,10,6,Detractor,Store experience
20677,240650,20240519,994,10,8,Passive,Store experience
20678,240627,20240524,1404,10,6,Detractor,Website
20679,241103,20240615,1149,10,6,Detractor,Delivery
20680,241126,20240530,29,10,5,Detractor,Delivery
20681,240842,20240527,347,10,4,Detractor,Product quality
20682,240641,20240609,1736,10,8,Passive,Product quality
20683,241250,20240519,93,10,6,Detractor,Website
20684,241237,20240522,1202,10,6,Detractor,Website
20685,241248,20240517,1125,10,9,Promoter,Store experience
20686,241188,20240516,974,10,6,Detractor,Website
20687,241173,20240606,1589,10,6,Detractor,Price
20688,241136,20240609,124,10,8,Passive,Product quality
20689,241373,20240521,902,10,8,Passive,Website
20690,241244,20240525,1475,10,6,Detractor,Delivery
20691,241275,20240601,535,10,8,Passive,Store experience
20692,241145,20240603,275,10,7,Passive,Price
20693,241356,20240622,101,10,8,Passive,Delivery
20694,241319,20240605,260,10,5,Detractor,Website
20695,241366,20240520,952,10,4,Detractor,Support
20696,241298,20240615,1037,10,4,Detractor,Delivery
20697,241300,20240531,839,10,10,Promoter,Store experience
20698,241267,20240530,1716,10,5,Detractor,Delivery
20699,241364,20240601,665,10,8,Passive,Store experience
20700,241387,20240512,1573,10,8,Passive,Product quality
20701,241251,20240610,795,10,7,Passive,Delivery
20702,241354,20240607,1131,10,8,Passive,Delivery
20703,241380,20240524,793,10,7,Passive,Delivery
20704,241395,20240607,1768,10,8,Passive,Support
20705,241338,20240607,1295,10,6,Detractor,Product quality
20706,241207,20240608,1251,10,8,Passive,Website
20707,241226,20240603,1999,10,7,Passive,Delivery
20708,241315,20240530,206,10,7,Passive,Website
20709,241403,20240604,1970,10,6,Detractor,Delivery
20710,241506,20240608,516,10,8,Passive,Product quality
20711,241475,20240622,239,10,4,Detractor,Website
20712,241445,20240520,46,10,6,Detractor,Price
20713,241414,20240503,1026,10,8,Passive,Support
20714,241458,20240521,259,10,6,Detractor,Price
20715,241528,20240609,1283,10,5,Detractor,Product quality
20716,241520,20240531,1,10,7,Passive,Website
20717,241558,20240605,67,10,7,Passive,Price
20718,241695,20240518,138,11,5,Detractor,Support
20719,241566,20240522,115,11,6,Detractor,Delivery
20720,241569,20240530,971,11,9,Promoter,Website
20721,241628,20240601,1677,11,7,Passive,Support
20722,241718,20240607,1461,11,4,Detractor,Delivery
20723,241669,20240601,1893,11,7,Passive,Price
20724,241696,20240510,442,11,8,Passive,Price
20725,241708,20240512,1592,11,9,Promoter,Website
20726,241721,20240609,15,11,9,Promoter,Product quality
20727,241592,20240527,913,11,4,Detractor,Support
20728,241591,20240607,194,11,7,Passive,Website
20729,241604,20240511,1702,11,3,Detractor,Product quality
20730,241601,20240613,523,11,6,Detractor,Website
20731,241626,20240607,463,11,6,Detractor,Product quality
20732,241611,20240525,488,11,7,Passive,Store experience
20733,241658,20240603,725,11,6,Detractor,Support
20734,241624,20240529,1084,11,8,Passive,Product quality
20735,241588,20240620,310,11,7,Passive,Support
20736,241594,20240526,1755,11,8,Passive,Support
20737,241603,20240608,1665,11,7,Passive,Price
20738,241609,20240611,1207,11,5,Detractor,Website
20739,241871,20240530,799,11,7,Passive,Price
20740,241921,20240606,1692,11,6,Detractor,Support
20741,241811,20240619,718,11,7,Passive,Price
20742,241799,20240517,648,11,4,Detractor,Delivery
20743,241756,20240513,396,11,5,Detractor,Product quality
20744,241884,20240608,560,11,5,Detractor,Support
20745,241773,20240615,1611,11,9,Promoter,Store experience
20746,241853,20240607,1295,11,8,Passive,Product quality
20747,241892,20240611,173,11,6,Detractor,Website
20748,241888,20240610,92,11,4,Detractor,Support
20749,241876,20240526,814,11,7,Passive,Support
20750,241870,20240529,445,11,7,Passive,Product quality
20751,241926,20240528,1811,11,8,Passive,Delivery
20752,241764,20240614,681,11,7,Passive,Support
20753,241832,20240519,1611,11,8,Passive,Product quality
20754,241805,20240531,434,11,6,Detractor,Product quality
20755,241818,20240604,827,11,5,Detractor,Support
20756,241862,20240608,488,11,7,Passive,Delivery
20757,241782,20240531,1771,11,4,Detractor,Product quality
20758,241902,20240526,967,11,5,Detractor,Delivery
20759,241893,20240616,1414,11,7,Passive,Website
20760,241743,20240607,550,11,5,Detractor,Product quality
20761,241802,20240520,1955,11,6,Detractor,Support
20762,241934,20240614,1060,11,6,Detractor,Delivery
20763,241977,20240526,910,11,9,Promoter,Support
20764,241947,20240616,827,11,7,Passive,Price
20765,241957,20240604,432,11,7,Passive,Website
20766,241951,20240530,1615,11,5,Detractor,Website
20767,241970,20240523,180,11,7,Passive,Delivery
20768,241997,20240528,1966,11,3,Detractor,Product quality
20769,242058,20240526,1535,11,6,Detractor,Price
20770,242011,20240520,477,11,7,Passive,Website
20771,242076,20240607,521,12,7,Passive,Website
20772,242067,20240526,1802,12,6,Detractor,Delivery
20773,242222,20240611,1598,12,8,Passive,Store experience
20774,242221,20240524,973,12,8,Passive,Website
20775,242095,20240512,1692,12,7,Passive,Delivery
20776,242149,20240618,728,12,8,Passive,Price
20777,242167,20240608,1010,12,5,Detractor,Store experience
20778,242112,20240601,1211,12,8,Passive,Price
20779,242102,20240614,433,12,5,Detractor,Delivery
20780,242097,20240608,639,12,5,Detractor,Website
20781,242203,20240608,984,12,5,Detractor,Support
20782,242188,20240521,877,12,6,Detractor,Website
20783,242159,20240520,1469,12,5,Detractor,Price
20784,242226,20240523,1225,12,7,Passive,Support
20785,242111,20240601,970,12,6,Detractor,Delivery
20786,242218,20240530,1678,12,7,Passive,Website
20787,242179,20240606,1010,12,6,Detractor,Product quality
20788,242184,20240527,751,12,5,Detractor,Product quality
20789,242236,20240529,1641,12,7,Passive,Website
20790,242401,20240604,189,12,6,Detractor,Price
20791,242312,20240522,596,12,7,Passive,Website
20792,242404,20240520,669,12,6,Detractor,Support
20793,242511,20240521,958,12,8,Passive,Website
20794,242276,20240606,950,12,7,Passive,Product quality
20795,242591,20240601,26,12,7,Passive,Delivery
20796,242346,20240524,1178,12,7,Passive,Delivery
20797,242412,20240510,1555,12,6,Detractor,Support
20798,242375,20240517,800,12,3,Detractor,Product quality
20799,242524,20240608,247,12,7,Passive,Product quality
20800,242439,20240618,1326,12,7,Passive,Delivery
20801,242470,20240612,403,12,6,Detractor,Product quality
20802,242483,20240518,1002,12,6,Detractor,Support
20803,242438,20240602,472,12,7,Passive,Product quality
20804,242482,20240604,1276,12,6,Detractor,Product quality
20805,242309,20240531,34,12,7,Passive,Price
20806,242590,20240610,1126,12,4,Detractor,Support
20807,242532,20240619,1198,12,6,Detractor,Support
20808,242336,20240614,1366,12,8,Passive,Website
20809,242357,20240608,201,12,6,Detractor,Support
20810,242557,20240530,1689,12,8,Passive,Delivery
20811,242356,20240608,825,12,6,Detractor,Website
20812,242377,20240523,1512,12,5,Detractor,Store experience
20813,242422,20240526,1475,12,5,Detractor,Website
20814,242572,20240615,896,12,6,Detractor,Support
20815,242253,20240524,433,12,8,Passive,Website
20816,242369,20240613,1418,12,7,Passive,Delivery
20817,242381,20240515,1502,12,7,Passive,Price
20818,242441,20240622,395,12,8,Passive,Website
20819,242462,20240525,1072,12,8,Passive,Support
20820,242477,20240531,963,12,6,Detractor,Delivery
20821,242608,20240601,1393,12,5,Detractor,Product quality
20822,242475,20240529,1812,12,5,Detractor,Website
20823,242301,20240603,653,12,7,Passive,Support
20824,242487,20240528,85,12,6,Detractor,Price
20825,242416,20240614,1,12,6,Detractor,Support
20826,242560,20240527,1387,12,8,Passive,Price
20827,242526,20240522,1136,12,4,Detractor,Store experience
20828,242474,20240602,113,12,8,Passive,Store experience
20829,242267,20240520,94,12,8,Passive,Product quality
20830,242257,20240519,1551,12,5,Detractor,Store experience
20831,242254,20240522,349,12,6,Detractor,Website
20832,242743,20240602,94,12,6,Detractor,Delivery
20833,242614,20240609,1149,12,7,Passive,Product quality
20834,242632,20240525,1723,12,7,Passive,Price
20835,242637,20240527,816,12,6,Detractor,Delivery
20836,242651,20240525,750,12,7,Passive,Support
20837,242625,20240602,1372,12,7,Passive,Delivery
20838,242627,20240529,248,12,7,Passive,Delivery
20839,242702,20240524,1051,12,5,Detractor,Delivery
20840,242730,20240521,1191,12,6,Detractor,Price
20841,242741,20240512,122,12,7,Passive,Store experience
20842,242724,20240527,122,12,8,Passive,Product quality
20843,242671,20240603,1357,12,6,Detractor,Delivery
20844,242624,20240531,936,12,7,Passive,Website
20845,242843,20240608,633,12,7,Passive,Price
20846,242769,20240615,597,12,7,Passive,Website
20847,242768,20240601,947,12,7,Passive,Product quality
20848,242869,20240530,1940,12,8,Passive,Website
20849,242815,20240531,893,12,6,Detractor,Delivery
20850,242772,20240609,592,12,6,Detractor,Delivery
20851,242855,20240615,982,12,6,Detractor,Support
20852,242864,20240531,590,12,8,Passive,Store experience
20853,242830,20240526,1207,12,6,Detractor,Price
20854,242891,20240523,1833,12,9,Promoter,Support
20855,242905,20240515,874,12,5,Detractor,Delivery
20856,243089,20240716,1141,1,8,Passive,Price
20857,243022,20240611,298,1,7,Passive,Website
20858,242926,20240629,1690,1,5,Detractor,Store experience
20859,243024,20240629,778,1,8,Passive,Store experience
20860,242943,20240630,1208,1,7,Passive,Store experience
20861,243044,20240704,373,1,7,Passive,Website
20862,242964,20240702,641,1,4,Detractor,Website
20863,243025,20240627,1734,1,8,Passive,Website
20864,243116,20240717,857,1,6,Detractor,Delivery
20865,243086,20240707,1609,1,5,Detractor,Support
20866,242958,20240629,1285,1,5,Detractor,Delivery
20867,242944,20240629,1104,1,6,Detractor,Store experience
20868,243141,20240717,929,1,6,Detractor,Delivery
20869,243129,20240629,516,1,5,Detractor,Delivery
20870,243137,20240624,363,1,5,Detractor,Product quality
20871,243118,20240627,802,1,8,Passive,Product quality
20872,243162,20240614,51,1,7,Passive,Price
20873,243193,20240623,313,1,7,Passive,Delivery
20874,243247,20240709,1723,1,6,Detractor,Support
20875,243254,20240618,1925,1,5,Detractor,Product quality
20876,243261,20240629,214,1,6,Detractor,Price
20877,243266,20240705,1046,1,8,Passive,Product quality
20878,243292,20240629,1768,2,8,Passive,Product quality
20879,243444,20240704,93,2,9,Promoter,Support
20880,243338,20240608,1230,2,6,Detractor,Website
20881,243368,20240703,1142,2,7,Passive,Price
20882,243385,20240608,1218,2,5,Detractor,Website
20883,243322,20240629,477,2,7,Passive,Price
20884,243418,20240621,409,2,5,Detractor,Delivery
20885,243332,20240709,127,2,6,Detractor,Support
20886,243314,20240711,458,2,7,Passive,Website
20887,243318,20240623,128,2,5,Detractor,Delivery
20888,243435,20240706,1552,2,4,Detractor,Delivery
20889,243417,20240710,232,2,7,Passive,Store experience
20890,243369,20240624,221,2,6,Detractor,Support
20891,243434,20240704,589,2,6,Detractor,Support
20892,243464,20240627,954,2,5,Detractor,Store experience
20893,243411,20240706,339,2,5,Detractor,Website
20894,243345,20240710,409,2,4,Detractor,Website
20895,243420,20240627,986,2,7,Passive,Price
20896,243508,20240706,453,2,5,Detractor,Product quality
20897,243632,20240710,74,2,5,Detractor,Delivery
20898,243512,20240708,1928,2,5,Detractor,Price
20899,243637,20240713,620,2,7,Passive,Store experience
20900,243566,20240617,281,2,5,Detractor,Store experience
20901,243611,20240628,1049,2,8,Passive,Product quality
20902,243478,20240703,230,2,7,Passive,Price
20903,243513,20240624,1343,2,7,Passive,Delivery
20904,243598,20240701,398,2,7,Passive,Price
20905,243552,20240710,1622,2,6,Detractor,Price
20906,243511,20240623,1108,2,8,Passive,Store experience
20907,243623,20240628,1807,2,7,Passive,Support
20908,243612,20240703,814,2,7,Passive,Price
20909,243506,20240707,1896,2,5,Detractor,Product quality
20910,243685,20240629,758,2,5,Detractor,Store experience
20911,243675,20240627,284,2,4,Detractor,Support
20912,243547,20240618,237,2,7,Passive,Price
20913,243583,20240707,37,2,6,Detractor,Product quality
20914,243572,20240627,1768,2,6,Detractor,Price
20915,243674,20240705,104,2,8,Passive,Product quality
20916,243665,20240625,43,2,7,Passive,Product quality
20917,243657,20240620,884,2,5,Detractor,Store experience
20918,243755,20240629,1829,2,4,Detractor,Product quality
