ReturnID,OrderLineID,ReturnDateKey,CustomerKey,ProductKey,StoreKey,ReturnedQuantity,ReturnAmount,ReturnReason,IsResellable
3353,9194,20230510,1582,107,12,1,597.58,Damaged,True
3354,741,20251001,258,53,3,1,196.64,Other,False
3355,51395,20240802,546,18,1,1,90.02,Damaged,True
3356,57331,20250101,720,92,6,1,574.97,Other,False
3357,10236,20230122,45,86,2,1,257.41,Late delivery,True
3358,11542,20221205,536,88,9,2,288.68,Damaged,False
3359,41881,20230813,304,26,7,1,13.74,Changed mind,True
3360,16164,20250813,1958,23,10,2,136.2,Wrong size,True
3361,57307,20250521,773,52,2,1,57.49,Changed mind,False
3362,45758,20241224,1706,21,5,1,83.4,Wrong size,False
3363,17928,20240402,1446,93,5,2,314.29,Wrong size,True
3364,9464,20231204,1757,84,12,1,196.09,Changed mind,True
3365,56493,20230619,1675,96,2,1,627.06,Late delivery,True
3366,48059,20251231,526,84,8,5,1009.09,Warranty,True
3367,54207,20250510,426,11,9,1,4082.14,Damaged,True
3368,12357,20230122,1929,107,8,3,1451.33,Changed mind,True
3369,6581,20250525,1852,68,7,5,725.94,Other,True
3370,10279,20250509,1077,23,4,1,71.71,Other,True
3371,28591,20240203,1617,99,7,3,1823.61,Warranty,False
3372,913,20240602,529,79,3,1,419.87,Late delivery,True
3373,39244,20230810,1902,59,12,4,248.56,Other,False
3374,41107,20230301,1324,40,12,1,305.53,Warranty,False
3375,49555,20250504,213,71,5,1,345.21,Wrong size,False
3376,7421,20250504,647,92,2,3,1553.99,Changed mind,True
3377,24768,20250916,1075,84,8,1,193.97,Damaged,False
3378,18326,20250901,848,72,6,1,286.35,Warranty,True
3379,48852,20240108,1508,104,12,3,1275.74,Late delivery,True
3380,5289,20230418,650,83,7,4,2006.97,Late delivery,True
3381,35878,20250523,544,100,8,2,1827.74,Other,True
3382,6602,20250322,672,12,1,1,3832.66,Damaged,True
3383,31186,20240724,520,68,12,2,298.46,Changed mind,True
3384,11890,20240219,297,67,11,1,182.64,Warranty,True
3385,50337,20251202,393,88,9,4,533.66,Late delivery,False
3386,9287,20230807,50,101,9,4,2627.6,Wrong size,True
3387,8105,20231211,181,100,9,1,728.41,Late delivery,True
3388,52347,20250704,1939,33,7,1,85.54,Damaged,True
3389,16016,20230527,8,21,9,1,81.53,Warranty,True
3390,40695,20251003,7,39,2,1,132.29,Late delivery,False
3391,36046,20231103,1625,1,4,2,2383.26,Late delivery,True
3392,50005,20240510,34,2,1,1,1999.39,Damaged,True
3393,41772,20230725,1974,60,3,1,491.89,Other,True
3394,2022,20231230,261,54,8,1,93.5,Other,True
3395,708,20220606,1473,43,4,1,149.83,Wrong size,True
3396,42630,20240328,641,46,8,1,226.13,Late delivery,False
3397,22541,20251210,1719,91,11,1,483.53,Damaged,True
3398,16295,20240220,1580,24,7,2,70.02,Other,True
3399,45569,20240906,918,65,9,1,49.55,Warranty,True
3400,9378,20220624,347,15,10,1,20.01,Other,True
3401,37407,20251231,1756,5,8,1,3503.33,Changed mind,True
3402,45984,20251231,1711,17,11,1,79.25,Warranty,True
3403,57733,20240329,133,9,12,1,1033.02,Changed mind,True
3404,13154,20241201,1894,38,8,1,238.3,Damaged,True
3405,3083,20250416,1530,17,5,1,79.33,Other,True
3406,56946,20230520,1136,47,6,1,106.62,Changed mind,True
3407,9593,20230329,1575,1,6,1,1076.95,Changed mind,True
3408,19494,20241122,116,20,9,1,140.27,Late delivery,False
3409,53572,20240822,1875,78,6,2,283.38,Damaged,False
3410,54739,20250119,1219,19,3,1,59.88,Late delivery,True
3411,52015,20240916,1627,52,3,1,61.92,Late delivery,True
3412,24090,20221118,696,19,5,5,404.18,Late delivery,True
3413,58742,20230624,74,21,5,1,82.29,Changed mind,True
3414,33524,20240728,3,85,6,1,332.06,Other,True
3415,47508,20250216,1190,95,1,4,1433.44,Damaged,False
3416,35771,20230503,1780,48,3,1,189.05,Other,True
3417,49588,20230617,1091,81,2,5,1735.65,Late delivery,True
3418,30535,20230509,816,52,11,3,202.65,Damaged,True
3419,40450,20240414,1012,108,3,1,612.58,Damaged,True
3420,46731,20250823,403,101,1,4,2310.92,Other,True
3421,30961,20250902,9,31,12,3,278.61,Warranty,True
3422,10012,20250807,131,73,2,1,289.31,Late delivery,True
3423,41475,20250214,838,24,7,2,70.18,Wrong size,True
3424,39965,20240412,731,70,9,3,619.26,Damaged,True
3425,21086,20251127,807,81,8,2,645.06,Warranty,False
3426,38485,20240802,1004,76,9,1,235.55,Damaged,True
3427,27334,20251017,69,39,6,2,250.52,Damaged,True
3428,44494,20250503,298,9,1,1,991.41,Damaged,True
3429,47641,20230605,1905,83,10,1,538.64,Other,True
3430,44774,20250330,1869,45,2,1,146.7,Wrong size,False
3431,53629,20241012,1517,103,7,1,521.46,Wrong size,False
3432,22268,20250627,1946,82,10,1,596.44,Warranty,True
3433,20867,20250525,203,48,3,1,158.53,Changed mind,True
3434,23530,20240715,239,59,9,1,56.0,Late delivery,True
3435,46626,20240528,1002,71,4,1,321.49,Wrong size,True
3436,16414,20230127,1389,7,3,1,2470.67,Other,True
3437,8260,20250129,1737,64,8,1,193.66,Late delivery,True
3438,4386,20231013,853,46,5,1,231.51,Other,True
3439,56855,20230814,1623,15,8,3,60.06,Other,True
3440,26146,20241215,1033,56,6,1,162.52,Changed mind,True
3441,34449,20250124,913,26,6,3,41.18,Other,True
3442,57546,20250320,1194,76,2,4,948.2,Late delivery,True
3443,38381,20230705,578,30,12,1,60.59,Damaged,False
3444,23625,20240317,1128,43,8,1,148.21,Damaged,True
3445,7130,20241225,1861,18,10,1,90.98,Late delivery,True
3446,55176,20250607,851,64,11,2,315.03,Other,False
3447,38824,20240524,437,83,3,1,443.39,Changed mind,True
3448,25922,20250122,943,66,7,1,87.94,Wrong size,True
3449,49959,20250108,112,45,3,1,158.87,Warranty,True
3450,21085,20240312,1094,77,5,1,92.17,Changed mind,False
3451,49917,20230824,781,79,7,1,417.86,Damaged,False
3452,41069,20251231,1867,83,12,3,1700.82,Changed mind,True
3453,5655,20241217,1736,63,2,3,794.28,Wrong size,False
3454,18527,20230312,1767,49,7,1,88.07,Changed mind,True
3455,9390,20250706,1337,62,4,1,132.58,Damaged,False
3456,14263,20250310,978,71,11,1,317.83,Warranty,True
3457,8283,20231126,448,77,5,3,265.33,Damaged,False
3458,45487,20251112,1787,95,7,4,1461.15,Late delivery,False
3459,29757,20250117,1609,28,10,1,39.69,Changed mind,True
3460,2837,20240521,919,33,11,2,168.36,Wrong size,True
3461,20411,20251227,109,69,8,4,1263.61,Late delivery,True
3462,17739,20240209,1261,89,6,2,110.85,Late delivery,True
3463,40390,20240908,1400,59,7,1,47.52,Late delivery,True
3464,44492,20250508,298,98,1,1,214.62,Damaged,False
3465,54370,20230703,1433,100,4,1,902.49,Wrong size,True
3466,32176,20250309,714,102,6,1,166.99,Damaged,False
3467,35022,20251215,620,85,4,1,435.55,Wrong size,True
3468,46375,20250413,1538,14,8,1,91.95,Changed mind,True
3469,25010,20251008,877,20,12,2,287.5,Late delivery,False
3470,19426,20250327,241,102,9,5,734.5,Damaged,False
3471,41600,20241212,523,18,6,1,92.04,Damaged,True
3472,17228,20241006,669,42,12,1,131.74,Other,True
3473,27279,20241102,619,1,11,1,1216.63,Warranty,True
3474,44934,20230912,897,108,5,2,1374.12,Wrong size,False
3475,52370,20250117,712,41,6,2,428.06,Warranty,True
3476,29432,20251021,1985,49,5,4,341.64,Wrong size,True
3477,47060,20250107,602,49,12,2,172.39,Changed mind,True
3478,28533,20240625,688,92,12,2,1064.56,Late delivery,True
3479,15176,20230316,1119,22,11,1,100.04,Other,True
3480,17910,20230521,153,87,5,2,324.17,Wrong size,True
3481,27657,20230510,502,21,9,1,87.02,Wrong size,True
3482,29743,20251010,736,44,4,1,252.37,Late delivery,True
3483,36221,20230829,1791,43,9,3,487.41,Other,True
3484,22881,20230820,1725,20,1,1,140.96,Other,False
3485,58184,20241012,863,82,10,2,1270.16,Wrong size,True
3486,58075,20230202,932,89,1,1,64.47,Wrong size,True
3487,31263,20250111,661,23,4,1,62.58,Damaged,True
3488,24103,20241211,1502,97,10,1,681.77,Wrong size,True
3489,47532,20221124,852,56,12,1,172.13,Other,False
3490,34325,20230227,1001,104,4,1,564.3,Warranty,True
3491,27557,20251231,1886,92,2,1,572.42,Other,False
3492,6769,20240210,933,79,9,2,747.86,Other,False
3493,29787,20250326,882,45,3,1,165.65,Wrong size,True
3494,5120,20250816,118,90,9,1,609.94,Changed mind,True
3495,3398,20221114,1776,55,10,1,362.15,Other,False
3496,11473,20250324,652,4,3,1,2962.27,Damaged,True
3497,10309,20250927,1506,47,3,1,116.5,Wrong size,True
3498,45854,20230713,1778,102,9,1,157.86,Other,False
3499,10472,20230719,539,24,8,4,154.12,Damaged,True
3500,6063,20221213,349,77,2,4,358.19,Changed mind,True
3501,52897,20230318,1816,21,3,2,187.36,Damaged,False
3502,32429,20240106,291,60,6,1,538.81,Other,True
3503,10815,20240718,1573,2,5,1,2037.06,Damaged,True
3504,4076,20240331,803,19,12,2,147.82,Changed mind,True
3505,37194,20240723,1061,97,11,1,721.32,Wrong size,True
3506,25533,20250101,1481,93,12,1,200.51,Other,True
3507,23745,20250718,1558,20,4,1,150.16,Warranty,True
3508,20685,20231106,1837,27,3,2,140.61,Changed mind,True
3509,4264,20251231,1445,61,7,1,318.41,Changed mind,True
3510,17280,20250211,615,15,4,1,22.53,Wrong size,True
3511,55016,20240410,1542,35,3,2,178.52,Warranty,True
3512,8969,20231204,664,31,6,3,281.22,Other,True
3513,53122,20250314,265,53,10,1,181.64,Warranty,True
3514,1110,20250918,1678,74,11,1,218.46,Damaged,True
3515,8575,20231007,1134,48,5,1,163.49,Damaged,True
3516,5834,20251231,254,84,4,1,193.47,Wrong size,False
3517,22187,20240511,1294,98,5,3,632.22,Wrong size,True
3518,28958,20240108,1520,13,12,1,12.93,Other,False
3519,53932,20250828,1542,69,11,2,733.66,Wrong size,True
3520,34751,20241208,1244,106,9,2,1688.02,Wrong size,True
3521,45556,20250319,1969,6,1,1,1485.62,Wrong size,True
3522,7254,20221104,618,69,4,1,333.22,Late delivery,True
3523,46971,20240806,1414,85,2,2,881.98,Changed mind,True
3524,43073,20240427,1703,45,10,1,172.48,Changed mind,False
3525,7947,20251231,1485,103,11,1,480.12,Other,True
3526,26391,20240831,195,91,9,1,556.74,Damaged,True
3527,33887,20220618,746,22,4,2,224.14,Damaged,True
3528,16006,20251231,1506,47,3,2,231.58,Warranty,True
3529,40384,20230315,1857,108,1,2,1228.66,Wrong size,False
3530,52836,20250203,1398,9,1,1,1057.67,Warranty,True
3531,28070,20250917,459,41,5,1,292.76,Changed mind,True
3532,17871,20250206,716,92,8,1,545.71,Other,True
3533,2727,20231215,876,15,4,3,51.13,Warranty,True
3534,45958,20220906,191,24,7,1,42.6,Warranty,True
3535,10318,20250721,1394,104,7,2,1089.12,Changed mind,True
3536,9692,20231016,771,51,9,1,254.88,Wrong size,True
3537,29770,20230513,1872,71,2,1,341.91,Late delivery,True
3538,18954,20240907,1800,24,2,2,80.24,Late delivery,True
3539,28811,20241130,284,92,1,2,1138.88,Wrong size,False
3540,33531,20240408,1331,1,6,1,1107.67,Warranty,True
3541,54112,20240711,7,69,12,5,1809.2,Damaged,False
3542,4962,20241011,1335,59,12,1,56.89,Late delivery,True
3543,8122,20250403,476,83,6,1,579.72,Wrong size,True
3544,3476,20250111,449,77,7,2,175.51,Warranty,True
3545,25808,20240130,823,46,1,1,217.06,Wrong size,True
3546,35623,20250614,366,80,9,1,185.21,Changed mind,False
3547,50916,20230309,693,19,4,1,82.13,Damaged,True
3548,43700,20240417,669,72,7,3,847.08,Changed mind,True
3549,50761,20240716,464,100,5,1,904.77,Other,True
3550,19558,20240926,718,87,1,1,131.26,Warranty,True
3551,39815,20230313,1452,26,8,2,27.97,Other,True
3552,33754,20220923,665,98,5,2,338.69,Late delivery,False
3553,38669,20250227,403,7,12,2,4710.18,Damaged,True
3554,23568,20240114,854,95,7,4,1351.65,Other,True
3555,10605,20250718,1091,96,10,1,620.94,Warranty,True
3556,35186,20241013,1351,10,10,1,1866.07,Wrong size,True
3557,26839,20231118,121,54,9,2,241.98,Other,False
3558,35512,20241025,661,36,11,1,211.68,Damaged,True
3559,56536,20250412,1729,36,2,4,823.84,Changed mind,False
3560,6708,20250127,1440,24,5,1,37.84,Changed mind,True
3561,48829,20231125,1474,60,7,1,571.4,Other,False
3562,47653,20241006,1913,8,9,1,2006.13,Changed mind,False
3563,8197,20240128,1869,36,2,2,441.72,Damaged,True
3564,49761,20250511,1792,48,1,1,158.58,Warranty,True
3565,21172,20240317,1642,64,2,1,192.52,Wrong size,True
3566,743,20220927,1070,19,1,3,211.41,Late delivery,True
3567,42822,20231125,1767,66,8,3,282.36,Warranty,False
3568,52203,20240822,328,14,7,1,84.95,Late delivery,False
3569,25175,20251231,529,31,3,1,100.42,Late delivery,True
3570,37492,20240214,152,6,6,1,1522.54,Other,True
3571,11221,20240427,98,5,3,1,3585.92,Late delivery,True
3572,47341,20240530,386,75,5,4,1357.48,Warranty,True
3573,33378,20250415,1674,43,4,1,145.17,Warranty,False
3574,40647,20240604,1370,36,1,1,190.85,Late delivery,False
3575,34679,20240529,563,59,3,1,54.52,Wrong size,True
3576,36808,20240406,130,2,11,1,1993.28,Damaged,True
3577,59863,20240323,1457,97,11,8,4868.67,Wrong size,True
3578,23798,20231219,1695,103,5,3,1805.34,Other,True
3579,18719,20250906,965,92,5,1,575.13,Other,True
3580,37214,20250411,355,32,10,2,56.84,Other,False
3581,17737,20240120,1261,56,6,8,1511.04,Wrong size,True
3582,36579,20240531,43,81,12,1,311.91,Damaged,True
3583,40229,20251215,1389,75,7,2,612.67,Changed mind,True
3584,33772,20250713,712,37,12,2,203.5,Late delivery,True
3585,7020,20251231,185,32,8,1,28.67,Late delivery,True
3586,38917,20240301,377,108,9,3,1682.62,Warranty,False
3587,28214,20221130,711,108,12,2,1290.76,Changed mind,True
3588,2572,20240128,54,68,4,1,134.76,Other,True
3589,43158,20250925,1109,62,2,2,242.11,Changed mind,True
3590,9314,20230609,93,63,1,1,249.51,Changed mind,True
3591,32613,20250110,312,37,1,2,199.9,Warranty,True
3592,46889,20240708,349,102,11,1,125.69,Damaged,True
3593,45945,20230926,572,92,5,2,1104.57,Changed mind,False
3594,47078,20240819,1948,18,4,1,88.5,Wrong size,True
3595,28974,20241223,1426,3,11,1,2838.36,Other,True
3596,54624,20240603,1407,75,1,2,646.42,Late delivery,True
3597,32409,20220909,85,64,12,1,165.64,Wrong size,True
3598,47882,20240715,1915,23,5,1,64.82,Other,True
3599,28158,20241003,84,21,11,1,90.2,Other,True
3600,15685,20251104,235,14,3,4,425.95,Other,True
3601,53889,20241105,1973,19,6,1,78.88,Changed mind,True
3602,18419,20250501,183,1,4,1,1120.34,Wrong size,True
3603,53094,20230803,455,10,5,1,1790.89,Damaged,False
3604,49709,20250718,455,35,2,2,171.76,Other,True
3605,26224,20250415,678,103,11,2,969.52,Wrong size,True
3606,22331,20220731,848,85,10,1,402.06,Late delivery,True
3607,14844,20250925,1364,38,9,1,251.26,Warranty,True
3608,27196,20250920,1450,97,5,1,720.15,Changed mind,True
3609,18142,20240116,492,20,11,1,133.46,Changed mind,True
3610,18174,20230127,1218,98,10,1,210.46,Other,True
3611,18982,20230615,640,101,3,1,596.52,Late delivery,False
3612,53093,20230830,455,40,5,1,291.67,Damaged,True
3613,31245,20230925,1724,28,7,1,39.6,Warranty,False
3614,12378,20250329,1224,30,8,3,180.06,Wrong size,True
3615,58966,20220714,744,86,10,1,275.82,Wrong size,True
3616,19668,20240425,924,42,11,1,123.65,Wrong size,True
3617,29107,20230616,221,18,9,1,102.84,Damaged,True
3618,37713,20251021,230,13,10,2,25.7,Late delivery,False
3619,21717,20231220,1802,103,11,1,589.06,Damaged,True
3620,17319,20240818,1152,79,6,1,377.01,Warranty,True
3621,52952,20241029,17,43,10,1,153.33,Late delivery,False
3622,8978,20240731,1805,89,11,2,115.76,Wrong size,False
3623,13915,20251130,1202,26,1,2,30.66,Warranty,True
3624,24874,20230624,925,30,4,4,225.8,Late delivery,True
3625,6575,20231223,422,19,1,1,80.07,Damaged,True
3626,51700,20241015,703,4,9,1,2837.88,Warranty,False
3627,41709,20251231,1138,98,7,1,199.65,Other,True
3628,51551,20250416,946,93,3,2,355.76,Warranty,False
3629,14340,20230712,138,15,6,1,19.86,Wrong size,False
3630,15647,20240510,6,29,2,2,294.72,Changed mind,True
3631,21179,20241109,1394,51,1,1,249.0,Warranty,True
3632,1053,20250226,404,98,8,1,209.1,Warranty,True
3633,16495,20240713,124,101,2,2,1164.88,Wrong size,True
3634,32840,20250215,216,99,4,3,1984.65,Damaged,True
3635,57788,20230321,1177,10,1,1,1953.2,Damaged,True
3636,29571,20250519,1462,41,6,3,858.11,Changed mind,True
3637,8278,20230307,1008,100,9,1,971.85,Late delivery,False
3638,27066,20240420,1824,23,7,2,123.79,Damaged,False
3639,36431,20240409,1176,23,1,2,120.96,Late delivery,False
3640,40652,20220922,1560,71,5,1,298.21,Damaged,False
3641,28674,20240119,1331,94,12,1,435.24,Other,False
3642,26917,20230511,663,28,6,2,85.7,Warranty,True
3643,45161,20241219,1809,69,4,3,1060.17,Warranty,True
3644,27286,20240612,951,2,9,1,2167.26,Wrong size,False
3645,49376,20241124,1248,52,7,1,56.71,Wrong size,True
3646,7754,20230515,1369,108,1,1,593.76,Changed mind,True
3647,50840,20241209,777,96,6,1,701.83,Wrong size,True
3648,27363,20230211,127,53,1,1,200.2,Other,False
3649,53492,20241125,515,50,10,1,177.83,Warranty,False
3650,10275,20221018,1390,85,11,1,335.08,Warranty,False
3651,54604,20251126,1939,7,3,1,1946.05,Wrong size,False
3652,34865,20250324,344,6,5,1,1347.87,Damaged,False
3653,58395,20250609,853,77,10,1,95.78,Late delivery,True
3654,422,20231001,349,18,9,2,188.12,Other,True
3655,41016,20230226,1758,67,6,3,532.05,Wrong size,True
3656,46681,20231222,1965,54,12,3,315.44,Damaged,True
3657,25945,20240827,1332,53,8,4,749.63,Changed mind,False
3658,51036,20240116,199,96,12,5,3256.84,Changed mind,True
3659,2080,20240920,1799,80,2,2,370.98,Other,False
3660,38691,20250521,1941,96,6,1,666.23,Late delivery,True
3661,13890,20251024,1274,100,9,1,790.45,Damaged,True
3662,22583,20250725,995,1,7,1,995.28,Wrong size,True
3663,50727,20240802,191,108,6,3,1757.82,Warranty,True
3664,38209,20250925,1005,2,7,1,1712.49,Warranty,False
3665,22406,20230218,1030,98,2,1,187.76,Damaged,True
3666,18177,20230502,1952,77,6,1,96.39,Changed mind,False
3667,13557,20230131,12,84,5,2,400.9,Other,False
3668,52598,20251107,1652,62,10,2,277.0,Changed mind,False
3669,17002,20250816,329,54,10,1,102.85,Changed mind,True
3670,52258,20250202,82,49,12,2,165.39,Late delivery,True
3671,12031,20240427,689,77,8,7,609.94,Warranty,True
3672,32381,20250401,1764,40,1,1,294.1,Warranty,True
3673,48315,20251101,1669,88,7,1,142.35,Late delivery,True
3674,33904,20250507,1110,105,10,1,532.39,Late delivery,False
3675,13584,20230512,1443,47,12,4,426.0,Changed mind,False
3676,45607,20250527,635,91,6,2,950.25,Changed mind,True
3677,48426,20230428,1828,39,6,1,120.64,Changed mind,True
3678,31979,20250825,214,28,3,3,110.58,Damaged,False
3679,55056,20241129,1787,72,8,3,797.36,Other,True
3680,56782,20240327,1072,59,5,1,54.57,Warranty,False
3681,28540,20250919,1022,14,12,1,106.84,Late delivery,True
3682,36021,20251231,1338,80,7,2,333.24,Other,False
3683,16721,20240922,502,98,2,3,630.54,Damaged,False
3684,59515,20230128,288,59,5,1,49.33,Late delivery,True
3685,29231,20221103,945,43,4,2,269.28,Wrong size,True
3686,53961,20250107,1057,100,8,1,733.28,Late delivery,True
3687,5995,20230131,919,86,1,1,301.44,Damaged,True
3688,35001,20250515,1733,53,12,4,773.96,Changed mind,True
3689,32849,20240405,117,3,2,1,2688.31,Wrong size,True
3690,39112,20240813,411,38,7,2,504.5,Changed mind,True
3691,11649,20240308,885,100,2,1,882.86,Other,True
3692,9889,20250627,615,72,2,3,884.41,Changed mind,True
3693,42003,20230624,314,22,11,1,111.86,Wrong size,True
3694,21260,20250406,773,32,12,1,25.02,Other,True
3695,58345,20250621,1354,14,4,2,190.56,Changed mind,True
3696,26594,20240905,597,81,1,1,352.1,Other,True
3697,23586,20221112,1853,6,11,1,1469.06,Late delivery,True
3698,35274,20240422,978,93,11,1,194.67,Late delivery,False
3699,2598,20240220,1048,38,7,5,957.7,Changed mind,True
3700,57117,20251231,594,53,12,3,552.6,Damaged,False
3701,13061,20251021,484,107,5,2,1026.85,Wrong size,True
3702,22605,20241020,1960,107,3,1,626.01,Changed mind,True
3703,1071,20250720,519,6,6,1,1578.94,Changed mind,True
3704,24820,20251231,1896,77,5,1,98.53,Damaged,True
3705,29729,20241006,1357,90,10,3,1803.21,Damaged,True
3706,12784,20231028,1307,108,4,1,700.76,Other,False
3707,58805,20241210,1154,40,9,1,298.99,Damaged,False
3708,8472,20250803,402,75,2,1,329.15,Other,False
3709,8711,20250824,1361,55,4,3,871.05,Other,True
3710,31156,20221001,446,16,3,5,443.53,Late delivery,True
3711,36101,20240303,1529,61,4,2,650.88,Wrong size,True
3712,32307,20240307,568,16,6,1,110.01,Other,True
3713,39888,20230715,1184,48,1,2,391.2,Other,True
3714,18140,20231019,848,94,11,1,425.96,Warranty,True
3715,4575,20250731,1152,29,6,1,136.6,Wrong size,True
3716,53068,20230611,701,90,6,2,1270.24,Damaged,True
3717,55542,20250718,839,66,12,2,212.0,Wrong size,True
3718,54333,20241115,1745,14,10,1,103.99,Other,True
3719,25422,20251127,751,70,5,3,543.41,Changed mind,False
3720,29077,20251014,149,54,9,1,110.59,Warranty,True
3721,380,20250630,910,49,1,3,238.53,Changed mind,False
3722,51282,20240208,347,76,10,1,235.01,Damaged,False
3723,49374,20230704,1348,11,11,1,4144.21,Wrong size,True
3724,30668,20250515,1770,67,11,1,165.78,Damaged,True
3725,11141,20230605,265,107,2,1,519.62,Late delivery,True
3726,22682,20251231,249,106,7,1,711.5,Late delivery,True
3727,22137,20240324,181,28,4,2,76.4,Wrong size,True
3728,11238,20231129,166,59,7,1,62.07,Late delivery,True
3729,53146,20250120,1258,59,10,3,185.34,Wrong size,True
3730,57705,20230905,1952,19,6,1,80.83,Wrong size,True
3731,5158,20241217,1489,54,7,1,107.35,Damaged,True
3732,47109,20230705,268,45,11,2,344.8,Changed mind,True
3733,55400,20230113,1364,48,7,2,313.4,Damaged,False
3734,51599,20241113,157,43,11,2,304.0,Wrong size,False
3735,50682,20250811,1795,108,2,1,645.31,Late delivery,True
3736,6251,20230826,74,47,2,1,112.9,Damaged,False
3737,15723,20250226,146,84,11,2,386.4,Late delivery,True
3738,2009,20250814,461,95,4,6,2142.02,Other,True
3739,14961,20251030,1799,29,2,1,123.28,Damaged,True
3740,58595,20251231,133,17,7,2,152.49,Damaged,True
3741,1137,20240807,452,73,3,1,322.92,Warranty,True
3742,54751,20230422,1388,43,2,1,138.91,Other,True
3743,31872,20241015,623,79,6,3,1101.09,Changed mind,True
3744,20652,20240306,259,50,10,1,200.47,Other,False
3745,9268,20231115,879,45,5,1,156.71,Other,True
3746,22859,20241108,182,39,10,1,124.19,Late delivery,True
3747,21985,20240902,1820,14,7,1,108.79,Damaged,True
3748,58233,20240823,1386,103,4,2,1187.96,Wrong size,True
3749,20062,20230614,1368,96,7,1,670.41,Wrong size,True
3750,27204,20251203,1995,93,9,2,399.5,Wrong size,False
3751,39931,20240902,934,91,2,1,499.67,Changed mind,True
3752,26799,20230410,953,96,3,1,705.85,Late delivery,False
3753,23772,20231119,1915,9,3,2,2335.54,Wrong size,True
3754,41092,20250118,1631,44,12,1,274.06,Changed mind,False
3755,49415,20250630,498,21,2,2,168.7,Other,False
3756,1450,20230921,1521,47,7,2,211.44,Changed mind,False
3757,36763,20250110,767,25,1,2,235.17,Damaged,False
3758,36111,20250807,1346,22,4,1,115.28,Late delivery,True
3759,33501,20231229,1859,89,8,1,63.74,Changed mind,True
3760,42969,20241201,791,21,5,1,84.41,Other,True
3761,34603,20250404,1237,38,5,2,451.99,Other,False
3762,42806,20230102,375,84,2,1,165.36,Changed mind,True
3763,14983,20240806,1017,107,1,1,609.39,Warranty,True
3764,34967,20220723,1074,86,11,1,238.78,Late delivery,False
3765,39873,20250201,1923,57,1,1,315.16,Late delivery,True
3766,30768,20220611,1490,88,6,1,136.36,Damaged,True
3767,58240,20240506,598,13,6,2,25.09,Damaged,True
3768,37665,20221208,990,64,11,2,398.11,Late delivery,True
3769,21581,20250927,1366,86,1,2,546.71,Late delivery,True
3770,27051,20250729,1851,89,10,3,171.54,Damaged,False
3771,6562,20221126,1952,18,7,2,158.29,Changed mind,False
3772,5987,20250304,34,29,12,1,144.67,Changed mind,True
3773,55881,20240324,85,70,9,4,709.84,Changed mind,True
3774,19896,20230121,1546,86,2,2,482.2,Late delivery,True
3775,37114,20241023,1102,19,1,1,71.57,Other,True
3776,31266,20240604,447,41,7,1,280.53,Warranty,True
3777,6080,20240724,998,43,4,1,147.75,Wrong size,True
3778,47426,20250914,440,98,6,1,175.7,Late delivery,True
3779,37623,20240817,1418,36,1,1,213.09,Damaged,True
3780,19840,20231217,611,35,1,6,442.12,Changed mind,True
3781,21704,20240325,736,45,3,1,177.05,Damaged,True
3782,39274,20241118,1493,59,2,2,118.36,Other,False
3783,42619,20230504,351,96,11,1,662.9,Warranty,True
3784,11751,20220725,1479,79,12,2,778.28,Other,False
3785,55206,20230628,13,40,11,1,335.28,Warranty,True
3786,31680,20230422,350,52,6,1,62.43,Warranty,True
3787,28077,20250608,1634,62,7,1,171.85,Late delivery,False
3788,8294,20250316,903,3,5,1,2768.4,Damaged,True
3789,48466,20250515,433,77,8,1,84.27,Wrong size,True
3790,23682,20230531,843,16,9,2,208.46,Damaged,True
3791,36241,20250129,1519,20,3,1,138.43,Late delivery,True
3792,19629,20251002,1628,51,1,1,240.36,Other,False
3793,44611,20230810,1332,83,9,1,521.45,Wrong size,True
3794,31277,20250701,280,75,7,1,332.94,Other,True
3795,34827,20251117,1758,5,10,1,3062.09,Other,False
3796,51796,20231030,237,59,8,2,114.6,Late delivery,True
3797,31101,20231205,1116,6,5,1,1475.52,Other,True
3798,13324,20250516,562,32,12,2,51.34,Changed mind,False
3799,21486,20221015,293,16,5,1,99.62,Warranty,True
3800,40770,20240504,555,33,1,2,166.96,Other,True
3801,16101,20250626,1313,29,1,5,669.11,Changed mind,True
3802,51331,20251103,1688,24,4,3,127.77,Changed mind,False
3803,42825,20251028,178,99,3,1,635.36,Damaged,True
3804,8359,20240706,456,105,2,1,536.29,Wrong size,False
3805,11329,20240814,1369,73,4,1,297.74,Warranty,True
3806,54850,20250607,11,22,9,1,103.77,Damaged,True
3807,49503,20251001,27,97,6,1,766.87,Changed mind,False
3808,32792,20240506,1016,30,5,2,114.38,Warranty,False
3809,33168,20251108,1745,98,1,1,186.69,Late delivery,True
3810,16337,20240923,1811,30,7,1,57.1,Other,True
3811,25055,20250119,1956,26,8,5,72.1,Late delivery,False
3812,42996,20250627,285,23,1,1,69.14,Damaged,False
3813,33779,20251116,1869,15,2,2,35.98,Other,True
3814,10830,20241225,1229,37,1,1,90.3,Damaged,True
3815,4770,20230109,1274,79,4,1,399.18,Changed mind,True
3816,39839,20251231,1164,7,5,1,2263.81,Changed mind,False
3817,12430,20240426,1689,76,12,3,614.09,Wrong size,True
3818,11188,20230123,29,19,10,1,69.82,Changed mind,True
3819,9774,20240713,1747,72,12,3,839.04,Wrong size,True
