LedgerID,PostingDateKey,AccountKey,StoreKey,CurrencyCode,Amount,Scenario,DocumentNumberHighCardinality
6154,20220610,3100,3,GBP,8615.39,Actual,DOC-2022-0006154
6155,20230808,4200,7,GBP,286.35,Actual,DOC-2023-0006155
6156,20240920,3100,3,PLN,8073.02,Forecast,DOC-2024-0006156
6157,20220225,5200,7,EUR,-8461.4,Actual,DOC-2022-0006157
6158,20231210,1300,10,USD,4080.51,Actual,DOC-2023-0006158
6159,20221005,4000,2,GBP,2910.29,Actual,DOC-2022-0006159
6160,20220422,4000,9,USD,3497.79,Actual,DOC-2022-0006160
6161,20251229,2200,2,PLN,-1625.73,Actual,DOC-2025-0006161
6162,20250423,2200,8,GBP,-7197.5,Actual,DOC-2025-0006162
6163,20250302,4100,5,EUR,896.99,Actual,DOC-2025-0006163
6164,20240130,1300,7,PLN,4953.87,Forecast,DOC-2024-0006164
6165,20251009,3100,1,GBP,6276.21,Budget,DOC-2025-0006165
6166,20250702,2200,7,PLN,-5991.95,Forecast,DOC-2025-0006166
6167,20230930,4300,12,GBP,-7155.07,Actual,DOC-2023-0006167
6168,20231016,3100,12,USD,516.43,Actual,DOC-2023-0006168
6169,20240122,2200,6,EUR,-3452.79,Actual,DOC-2024-0006169
6170,20230406,2200,12,EUR,-6306.22,Actual,DOC-2023-0006170
6171,20230329,1200,5,EUR,816.86,Actual,DOC-2023-0006171
6172,20240507,5000,11,USD,1918.58,Actual,DOC-2024-0006172
6173,20230420,3100,9,PLN,4431.3,Forecast,DOC-2023-0006173
6174,20230426,4000,6,GBP,5916.05,Actual,DOC-2023-0006174
6175,20230709,2200,6,USD,-1890.67,Actual,DOC-2023-0006175
6176,20250407,2200,10,PLN,-1822.03,Actual,DOC-2025-0006176
6177,20251123,5200,9,EUR,-7266.98,Actual,DOC-2025-0006177
6178,20240411,4000,10,EUR,4615.35,Actual,DOC-2024-0006178
6179,20220505,2100,2,EUR,-6679.9,Actual,DOC-2022-0006179
6180,20240225,3000,2,USD,1416.62,Actual,DOC-2024-0006180
6181,20250406,5100,5,EUR,-5028.61,Actual,DOC-2025-0006181
6182,20220906,4100,10,GBP,3250.86,Actual,DOC-2022-0006182
6183,20250802,3100,4,USD,5070.28,Actual,DOC-2025-0006183
6184,20230126,3100,7,PLN,8237.79,Budget,DOC-2023-0006184
6185,20240519,4100,11,EUR,3537.48,Actual,DOC-2024-0006185
6186,20230320,5400,4,PLN,-8927.89,Forecast,DOC-2023-0006186
6187,20221204,3000,3,USD,1325.32,Forecast,DOC-2022-0006187
6188,20231227,2200,8,PLN,-2392.78,Budget,DOC-2023-0006188
6189,20220727,1200,9,GBP,4669.09,Actual,DOC-2022-0006189
6190,20251009,3000,4,USD,6248.86,Actual,DOC-2025-0006190
6191,20250108,5200,10,PLN,-4450.34,Forecast,DOC-2025-0006191
6192,20240615,1100,6,EUR,4843.09,Forecast,DOC-2024-0006192
6193,20240428,5200,9,EUR,-2512.93,Actual,DOC-2024-0006193
6194,20240501,3100,6,GBP,3821.93,Budget,DOC-2024-0006194
6195,20250930,5000,3,EUR,2488.55,Actual,DOC-2025-0006195
6196,20241228,5200,9,USD,-641.93,Actual,DOC-2024-0006196
6197,20230714,2100,2,EUR,-7426.34,Actual,DOC-2023-0006197
6198,20230421,4100,10,GBP,1039.12,Actual,DOC-2023-0006198
6199,20240623,1100,4,USD,8954.74,Actual,DOC-2024-0006199
6200,20220607,4300,4,GBP,-6387.02,Actual,DOC-2022-0006200
6201,20240911,2000,11,GBP,1111.33,Actual,DOC-2024-0006201
6202,20250111,2200,12,EUR,-8413.48,Actual,DOC-2025-0006202
6203,20240910,2000,7,EUR,4442.11,Actual,DOC-2024-0006203
6204,20240323,4200,3,GBP,5387.8,Actual,DOC-2024-0006204
6205,20240717,5300,7,USD,-8053.14,Actual,DOC-2024-0006205
6206,20220612,5200,4,PLN,-3469.02,Actual,DOC-2022-0006206
6207,20250104,1200,11,EUR,4593.24,Actual,DOC-2025-0006207
6208,20230715,1000,10,PLN,5506.29,Actual,DOC-2023-0006208
6209,20220114,1300,12,PLN,2552.5,Forecast,DOC-2022-0006209
6210,20231221,4300,1,USD,-8386.91,Actual,DOC-2023-0006210
6211,20250808,2200,1,PLN,-5446.96,Actual,DOC-2025-0006211
6212,20240528,4200,4,PLN,2658.17,Actual,DOC-2024-0006212
6213,20241019,5000,4,EUR,6641.09,Actual,DOC-2024-0006213
6214,20251014,2100,9,USD,-306.18,Actual,DOC-2025-0006214
6215,20230831,1200,12,EUR,428.85,Actual,DOC-2023-0006215
6216,20231031,4200,8,USD,6869.36,Actual,DOC-2023-0006216
6217,20230205,1300,12,PLN,786.47,Actual,DOC-2023-0006217
6218,20220712,5100,5,EUR,-678.84,Budget,DOC-2022-0006218
6219,20231207,4200,1,PLN,5527.73,Actual,DOC-2023-0006219
6220,20220113,3000,11,GBP,6457.87,Actual,DOC-2022-0006220
6221,20230514,4100,8,EUR,5570.41,Actual,DOC-2023-0006221
6222,20231226,5000,9,EUR,7850.81,Actual,DOC-2023-0006222
6223,20220928,3000,10,USD,5309.34,Actual,DOC-2022-0006223
6224,20220818,2200,10,GBP,-5615.23,Forecast,DOC-2022-0006224
6225,20240513,1300,10,EUR,2150.86,Actual,DOC-2024-0006225
6226,20240517,5100,4,PLN,-7137.17,Actual,DOC-2024-0006226
6227,20240219,3100,9,GBP,7161.8,Actual,DOC-2024-0006227
6228,20241105,5200,4,PLN,-7191.44,Actual,DOC-2024-0006228
6229,20241221,4300,10,EUR,-5731.94,Forecast,DOC-2024-0006229
6230,20250812,4300,4,USD,-4338.16,Actual,DOC-2025-0006230
6231,20220915,2200,4,PLN,-1550.93,Actual,DOC-2022-0006231
6232,20241217,4000,3,USD,8921.61,Actual,DOC-2024-0006232
6233,20220115,5300,8,EUR,-936.62,Actual,DOC-2022-0006233
6234,20231101,1200,11,GBP,4539.48,Actual,DOC-2023-0006234
6235,20250126,1200,7,PLN,6194.53,Actual,DOC-2025-0006235
6236,20240105,2200,5,PLN,-6313.19,Actual,DOC-2024-0006236
6237,20240418,1300,2,EUR,7019.58,Actual,DOC-2024-0006237
6238,20240724,1100,8,USD,4271.96,Actual,DOC-2024-0006238
6239,20251225,1200,4,USD,240.79,Actual,DOC-2025-0006239
6240,20250422,5000,7,GBP,771.35,Actual,DOC-2025-0006240
6241,20220426,4100,5,EUR,8964.44,Actual,DOC-2022-0006241
6242,20250718,1100,7,PLN,3051.77,Actual,DOC-2025-0006242
6243,20250627,4200,3,GBP,6228.2,Actual,DOC-2025-0006243
6244,20231201,1000,4,PLN,7280.11,Actual,DOC-2023-0006244
6245,20250217,1300,4,USD,4587.86,Actual,DOC-2025-0006245
6246,20241114,5300,3,USD,-7458.5,Actual,DOC-2024-0006246
6247,20230401,5000,5,EUR,817.76,Budget,DOC-2023-0006247
6248,20240731,2000,7,PLN,2564.37,Budget,DOC-2024-0006248
6249,20221228,3100,9,EUR,7064.46,Actual,DOC-2022-0006249
6250,20240918,1300,3,PLN,3631.5,Actual,DOC-2024-0006250
6251,20220406,1200,10,GBP,4654.39,Forecast,DOC-2022-0006251
6252,20250113,2100,7,EUR,-7801.76,Actual,DOC-2025-0006252
6253,20230518,3000,2,PLN,2429.07,Actual,DOC-2023-0006253
6254,20221011,1200,7,USD,5477.16,Budget,DOC-2022-0006254
6255,20230620,5200,4,PLN,-3843.09,Actual,DOC-2023-0006255
6256,20230715,1300,1,PLN,2145.07,Budget,DOC-2023-0006256
6257,20250411,4200,3,GBP,570.06,Actual,DOC-2025-0006257
6258,20221002,5300,8,USD,-2949.28,Budget,DOC-2022-0006258
6259,20221122,3100,12,EUR,5822.8,Actual,DOC-2022-0006259
6260,20220928,1000,10,PLN,5740.45,Actual,DOC-2022-0006260
6261,20240221,5000,4,GBP,4401.31,Actual,DOC-2024-0006261
6262,20230110,4100,12,GBP,4349.74,Budget,DOC-2023-0006262
6263,20250907,5000,2,PLN,2384.85,Actual,DOC-2025-0006263
6264,20220825,4000,11,PLN,1991.51,Actual,DOC-2022-0006264
6265,20220408,5400,12,EUR,-4804.01,Budget,DOC-2022-0006265
6266,20220519,1100,5,USD,5688.28,Actual,DOC-2022-0006266
6267,20241027,5200,8,USD,-933.05,Actual,DOC-2024-0006267
6268,20250306,4000,4,PLN,5928.7,Actual,DOC-2025-0006268
6269,20250808,5100,12,PLN,-6762.41,Actual,DOC-2025-0006269
6270,20230324,4300,1,PLN,-5118.9,Actual,DOC-2023-0006270
6271,20250407,1000,2,PLN,5074.41,Actual,DOC-2025-0006271
6272,20230807,4200,11,PLN,4963.85,Budget,DOC-2023-0006272
6273,20250305,1300,5,USD,2570.71,Forecast,DOC-2025-0006273
6274,20221210,5100,3,EUR,-3586.25,Actual,DOC-2022-0006274
6275,20220116,4100,4,GBP,478.2,Actual,DOC-2022-0006275
6276,20230604,5200,7,USD,-2891.73,Actual,DOC-2023-0006276
6277,20220208,1000,5,USD,8761.19,Forecast,DOC-2022-0006277
6278,20220218,2100,5,EUR,-6914.97,Budget,DOC-2022-0006278
6279,20251229,2000,7,GBP,7142.13,Actual,DOC-2025-0006279
6280,20230203,4200,1,GBP,711.51,Forecast,DOC-2023-0006280
6281,20240916,5400,3,GBP,-3210.3,Actual,DOC-2024-0006281
6282,20250523,5000,5,GBP,3406.33,Actual,DOC-2025-0006282
6283,20231011,4000,8,PLN,6906.24,Actual,DOC-2023-0006283
6284,20240305,4200,6,USD,4017.56,Actual,DOC-2024-0006284
6285,20230220,1100,8,PLN,2256.46,Actual,DOC-2023-0006285
6286,20220319,2000,10,EUR,3874.88,Forecast,DOC-2022-0006286
6287,20231224,5000,6,USD,6641.57,Forecast,DOC-2023-0006287
6288,20220401,1300,2,USD,1242.29,Actual,DOC-2022-0006288
6289,20240620,5400,5,USD,-6677.12,Budget,DOC-2024-0006289
6290,20240625,4100,3,PLN,3489.88,Budget,DOC-2024-0006290
6291,20230804,1200,7,PLN,2653.64,Actual,DOC-2023-0006291
6292,20240208,4300,2,GBP,-5912.37,Forecast,DOC-2024-0006292
6293,20230623,2000,1,USD,4743.06,Forecast,DOC-2023-0006293
6294,20240313,2000,1,EUR,1333.02,Actual,DOC-2024-0006294
6295,20241118,1100,3,PLN,4025.63,Budget,DOC-2024-0006295
6296,20250705,4200,8,PLN,6116.68,Actual,DOC-2025-0006296
6297,20240617,4300,2,EUR,-8621.52,Actual,DOC-2024-0006297
6298,20220106,1100,7,PLN,5772.25,Actual,DOC-2022-0006298
6299,20220308,1200,5,PLN,337.81,Actual,DOC-2022-0006299
6300,20230824,4000,2,GBP,8202.3,Actual,DOC-2023-0006300
6301,20230329,3100,8,USD,1175.46,Actual,DOC-2023-0006301
6302,20221101,4000,8,USD,3156.27,Actual,DOC-2022-0006302
6303,20220305,5100,5,EUR,-5592.27,Actual,DOC-2022-0006303
6304,20230722,4100,12,EUR,2239.07,Actual,DOC-2023-0006304
6305,20231115,5100,1,USD,-3266.43,Actual,DOC-2023-0006305
6306,20240327,1300,7,PLN,8732.7,Actual,DOC-2024-0006306
6307,20221012,2100,4,GBP,-4646.77,Actual,DOC-2022-0006307
6308,20250402,4000,10,EUR,5763.18,Forecast,DOC-2025-0006308
6309,20220314,5000,10,USD,5641.64,Actual,DOC-2022-0006309
6310,20230305,4200,4,EUR,167.71,Budget,DOC-2023-0006310
6311,20231219,5400,10,PLN,-1016.2,Actual,DOC-2023-0006311
6312,20220926,5200,6,PLN,-4992.02,Actual,DOC-2022-0006312
6313,20250518,2200,2,EUR,-6833.24,Actual,DOC-2025-0006313
6314,20240512,5200,11,GBP,-3265.65,Actual,DOC-2024-0006314
6315,20220930,3000,6,EUR,7224.48,Actual,DOC-2022-0006315
6316,20230815,1000,8,EUR,3642.51,Forecast,DOC-2023-0006316
6317,20220726,2000,6,EUR,3927.01,Actual,DOC-2022-0006317
6318,20250413,1200,5,PLN,5834.49,Forecast,DOC-2025-0006318
6319,20250715,1300,9,EUR,6635.87,Actual,DOC-2025-0006319
6320,20250106,2200,10,USD,-4784.05,Actual,DOC-2025-0006320
6321,20240107,5400,3,GBP,-6050.61,Actual,DOC-2024-0006321
6322,20230925,1300,10,EUR,1790.8,Actual,DOC-2023-0006322
6323,20240209,1200,8,EUR,5789.98,Actual,DOC-2024-0006323
6324,20231020,1200,6,GBP,8706.92,Budget,DOC-2023-0006324
6325,20231029,5100,7,USD,-7565.86,Actual,DOC-2023-0006325
6326,20220531,4000,9,GBP,7226.8,Actual,DOC-2022-0006326
6327,20220823,5300,4,USD,-8719.59,Actual,DOC-2022-0006327
6328,20230510,2100,4,USD,-6700.38,Actual,DOC-2023-0006328
6329,20241018,3000,6,EUR,3527.69,Budget,DOC-2024-0006329
6330,20240512,3000,2,GBP,1179.05,Actual,DOC-2024-0006330
6331,20220713,5100,12,GBP,-4207.72,Budget,DOC-2022-0006331
6332,20231025,1200,10,EUR,1073.93,Forecast,DOC-2023-0006332
6333,20250322,4000,1,PLN,6997.15,Actual,DOC-2025-0006333
6334,20240916,4000,3,USD,6901.25,Actual,DOC-2024-0006334
6335,20220209,5300,10,USD,-6529.88,Budget,DOC-2022-0006335
6336,20250525,5400,9,PLN,-1044.13,Actual,DOC-2025-0006336
6337,20230713,5200,8,PLN,-8987.73,Actual,DOC-2023-0006337
6338,20220724,5000,2,USD,950.18,Actual,DOC-2022-0006338
6339,20230716,2200,10,USD,-6751.55,Actual,DOC-2023-0006339
6340,20230907,4100,10,EUR,2470.48,Actual,DOC-2023-0006340
6341,20220213,5200,10,GBP,-5391.46,Actual,DOC-2022-0006341
6342,20230508,1200,8,USD,613.26,Actual,DOC-2023-0006342
6343,20220613,5100,2,PLN,-7243.48,Actual,DOC-2022-0006343
6344,20221229,2200,1,USD,-4122.0,Actual,DOC-2022-0006344
6345,20221113,3000,7,USD,8787.65,Actual,DOC-2022-0006345
6346,20250123,4100,8,GBP,7807.92,Actual,DOC-2025-0006346
6347,20220904,2100,1,PLN,-703.86,Forecast,DOC-2022-0006347
6348,20230922,3100,12,USD,2001.44,Budget,DOC-2023-0006348
6349,20231211,1000,2,GBP,5703.14,Actual,DOC-2023-0006349
6350,20251020,2200,6,EUR,-456.04,Actual,DOC-2025-0006350
6351,20231103,4000,3,PLN,345.19,Budget,DOC-2023-0006351
6352,20220112,3100,10,PLN,4004.27,Budget,DOC-2022-0006352
6353,20250116,5100,6,USD,-4490.64,Actual,DOC-2025-0006353
6354,20230506,2000,2,USD,6497.72,Actual,DOC-2023-0006354
6355,20250827,5000,12,EUR,4659.2,Actual,DOC-2025-0006355
6356,20241118,5300,8,USD,-8095.0,Actual,DOC-2024-0006356
6357,20240701,3000,11,USD,4820.4,Actual,DOC-2024-0006357
6358,20231101,4100,11,PLN,898.31,Forecast,DOC-2023-0006358
6359,20220621,5200,10,GBP,-3654.9,Actual,DOC-2022-0006359
6360,20231014,5000,4,USD,2684.29,Actual,DOC-2023-0006360
6361,20250713,4000,7,USD,65.8,Actual,DOC-2025-0006361
6362,20230202,5100,3,PLN,-2270.86,Actual,DOC-2023-0006362
6363,20220510,5400,9,PLN,-4767.66,Actual,DOC-2022-0006363
6364,20250505,1100,7,PLN,2389.5,Actual,DOC-2025-0006364
6365,20231229,4100,1,USD,8228.67,Forecast,DOC-2023-0006365
6366,20240226,2100,2,USD,-4849.65,Actual,DOC-2024-0006366
6367,20241001,2000,2,EUR,6553.35,Actual,DOC-2024-0006367
6368,20220804,2000,3,PLN,4317.02,Actual,DOC-2022-0006368
6369,20230727,1200,11,USD,2320.97,Actual,DOC-2023-0006369
6370,20221223,4000,12,USD,1210.87,Actual,DOC-2022-0006370
6371,20240911,4200,12,EUR,8389.46,Actual,DOC-2024-0006371
6372,20241222,5200,10,GBP,-6872.57,Actual,DOC-2024-0006372
6373,20240512,2100,6,USD,-5047.3,Actual,DOC-2024-0006373
6374,20240808,1300,5,GBP,455.75,Actual,DOC-2024-0006374
6375,20221113,5300,8,PLN,-2214.6,Forecast,DOC-2022-0006375
6376,20240223,4100,1,USD,6276.88,Actual,DOC-2024-0006376
6377,20230322,3100,2,USD,4869.68,Actual,DOC-2023-0006377
6378,20250623,3000,3,USD,4679.92,Actual,DOC-2025-0006378
6379,20221114,5400,7,USD,-994.19,Budget,DOC-2022-0006379
6380,20220325,5200,8,PLN,-3602.26,Actual,DOC-2022-0006380
6381,20231212,2000,9,GBP,2661.33,Actual,DOC-2023-0006381
6382,20240813,5100,11,USD,-5717.08,Actual,DOC-2024-0006382
6383,20251226,5400,5,PLN,-4704.88,Forecast,DOC-2025-0006383
6384,20241027,5100,1,USD,-3065.45,Actual,DOC-2024-0006384
6385,20240708,2000,7,PLN,8797.87,Actual,DOC-2024-0006385
6386,20250801,1200,9,GBP,8582.71,Actual,DOC-2025-0006386
6387,20220116,2100,3,EUR,-3126.38,Actual,DOC-2022-0006387
6388,20250129,4000,7,GBP,5677.3,Forecast,DOC-2025-0006388
6389,20220721,4300,12,GBP,-2539.22,Actual,DOC-2022-0006389
6390,20241118,4300,11,USD,-7664.62,Actual,DOC-2024-0006390
6391,20220518,4100,12,EUR,3080.81,Actual,DOC-2022-0006391
6392,20251220,4300,1,USD,-7766.97,Actual,DOC-2025-0006392
6393,20240728,4300,5,USD,-762.66,Budget,DOC-2024-0006393
6394,20240413,5200,4,EUR,-1988.46,Actual,DOC-2024-0006394
6395,20220520,1300,8,USD,2925.24,Budget,DOC-2022-0006395
6396,20240408,4100,4,PLN,1670.89,Actual,DOC-2024-0006396
6397,20250727,4300,3,USD,-5206.58,Actual,DOC-2025-0006397
6398,20230818,1200,1,GBP,2695.34,Actual,DOC-2023-0006398
6399,20241107,1200,9,PLN,8188.17,Actual,DOC-2024-0006399
6400,20220724,1300,2,EUR,5908.78,Actual,DOC-2022-0006400
6401,20240116,5200,10,USD,-7011.53,Actual,DOC-2024-0006401
6402,20241219,1000,11,EUR,5074.05,Actual,DOC-2024-0006402
6403,20240705,4100,10,PLN,7554.35,Actual,DOC-2024-0006403
6404,20250815,1000,5,USD,2429.99,Actual,DOC-2025-0006404
6405,20221212,3100,2,PLN,732.67,Actual,DOC-2022-0006405
6406,20240721,1100,5,USD,489.38,Actual,DOC-2024-0006406
6407,20230329,5000,11,PLN,2218.93,Actual,DOC-2023-0006407
6408,20220822,1100,9,GBP,8781.41,Actual,DOC-2022-0006408
6409,20230901,1100,6,PLN,1318.4,Budget,DOC-2023-0006409
6410,20250515,5400,11,EUR,-4248.82,Actual,DOC-2025-0006410
6411,20250323,5000,6,EUR,8238.51,Budget,DOC-2025-0006411
6412,20220825,5100,7,GBP,-2025.58,Actual,DOC-2022-0006412
6413,20240519,4300,1,PLN,-3725.81,Actual,DOC-2024-0006413
6414,20220204,3100,6,USD,8931.65,Actual,DOC-2022-0006414
6415,20220521,1100,5,USD,8735.53,Actual,DOC-2022-0006415
6416,20240603,5200,9,EUR,-3719.28,Actual,DOC-2024-0006416
6417,20230218,4200,1,PLN,938.01,Actual,DOC-2023-0006417
6418,20250427,2000,8,USD,3281.74,Actual,DOC-2025-0006418
6419,20250226,2000,7,PLN,5970.92,Actual,DOC-2025-0006419
6420,20250114,4000,8,USD,7283.99,Actual,DOC-2025-0006420
6421,20221012,1300,8,EUR,3694.6,Actual,DOC-2022-0006421
6422,20250402,5400,4,GBP,-7928.42,Budget,DOC-2025-0006422
6423,20250721,1300,11,PLN,8600.76,Actual,DOC-2025-0006423
6424,20221220,1000,3,EUR,5992.19,Actual,DOC-2022-0006424
6425,20220424,2000,1,GBP,8001.46,Actual,DOC-2022-0006425
6426,20250302,2000,3,EUR,8298.67,Actual,DOC-2025-0006426
6427,20220523,5300,10,EUR,-594.64,Budget,DOC-2022-0006427
6428,20220510,4300,2,USD,-275.59,Actual,DOC-2022-0006428
6429,20251116,1100,2,GBP,2511.92,Actual,DOC-2025-0006429
6430,20221127,3100,11,PLN,1138.54,Actual,DOC-2022-0006430
6431,20220811,3100,7,USD,1119.13,Actual,DOC-2022-0006431
6432,20251010,4300,5,USD,-8085.59,Actual,DOC-2025-0006432
6433,20241218,5400,10,GBP,-7458.11,Actual,DOC-2024-0006433
6434,20250323,4200,11,USD,4339.84,Forecast,DOC-2025-0006434
6435,20240326,1200,1,USD,5509.59,Actual,DOC-2024-0006435
6436,20220612,3000,5,USD,4301.55,Actual,DOC-2022-0006436
6437,20250424,2200,6,GBP,-3223.01,Actual,DOC-2025-0006437
6438,20251211,5200,4,USD,-1107.78,Actual,DOC-2025-0006438
6439,20240111,1100,10,GBP,4802.85,Forecast,DOC-2024-0006439
6440,20220822,1100,5,EUR,1632.83,Forecast,DOC-2022-0006440
6441,20241104,4200,1,PLN,4170.15,Actual,DOC-2024-0006441
6442,20220724,3000,3,GBP,380.22,Actual,DOC-2022-0006442
6443,20231202,4300,5,GBP,-903.12,Actual,DOC-2023-0006443
6444,20250612,5100,8,PLN,-5669.14,Actual,DOC-2025-0006444
6445,20240520,5300,1,USD,-4249.04,Actual,DOC-2024-0006445
6446,20240127,4200,5,EUR,6962.89,Actual,DOC-2024-0006446
6447,20220412,1200,4,USD,5719.74,Actual,DOC-2022-0006447
6448,20240219,4300,3,PLN,-1852.14,Actual,DOC-2024-0006448
6449,20241227,1300,2,USD,8331.29,Actual,DOC-2024-0006449
6450,20250628,1100,11,USD,7859.34,Actual,DOC-2025-0006450
6451,20230402,4200,1,EUR,91.45,Actual,DOC-2023-0006451
6452,20230610,5400,10,GBP,-7444.45,Actual,DOC-2023-0006452
6453,20240819,2000,2,USD,5054.86,Actual,DOC-2024-0006453
6454,20250601,3100,3,PLN,8404.73,Forecast,DOC-2025-0006454
6455,20230618,5200,5,USD,-8416.5,Budget,DOC-2023-0006455
6456,20240121,1200,7,USD,1851.27,Actual,DOC-2024-0006456
6457,20231010,2200,3,PLN,-7720.81,Actual,DOC-2023-0006457
6458,20220214,3100,11,USD,4678.31,Actual,DOC-2022-0006458
6459,20230330,1100,1,EUR,5722.27,Actual,DOC-2023-0006459
6460,20230101,5000,1,GBP,6343.93,Actual,DOC-2023-0006460
6461,20250324,5000,3,USD,6854.39,Forecast,DOC-2025-0006461
6462,20250302,5300,6,EUR,-3324.31,Budget,DOC-2025-0006462
6463,20230727,3100,11,PLN,2927.0,Actual,DOC-2023-0006463
6464,20240508,5200,8,EUR,-6842.22,Actual,DOC-2024-0006464
6465,20250501,1200,11,EUR,5460.33,Forecast,DOC-2025-0006465
6466,20220429,1000,3,PLN,1572.85,Actual,DOC-2022-0006466
6467,20240203,5100,6,EUR,-194.94,Actual,DOC-2024-0006467
6468,20251209,4000,1,PLN,54.37,Actual,DOC-2025-0006468
6469,20230101,4300,6,USD,-2778.53,Actual,DOC-2023-0006469
6470,20220530,5100,9,USD,-3512.79,Actual,DOC-2022-0006470
6471,20221211,5200,7,EUR,-5682.26,Budget,DOC-2022-0006471
6472,20240804,1100,5,GBP,4942.31,Actual,DOC-2024-0006472
6473,20220314,1000,7,EUR,5905.7,Budget,DOC-2022-0006473
6474,20250410,1300,4,USD,4635.78,Actual,DOC-2025-0006474
6475,20230624,5300,1,PLN,-6508.77,Actual,DOC-2023-0006475
6476,20221216,3100,2,USD,2611.83,Forecast,DOC-2022-0006476
6477,20250214,2000,12,USD,2599.43,Actual,DOC-2025-0006477
6478,20230512,1000,2,GBP,6395.08,Budget,DOC-2023-0006478
6479,20220829,1100,12,PLN,6034.47,Budget,DOC-2022-0006479
6480,20230305,4100,8,GBP,648.72,Actual,DOC-2023-0006480
6481,20241225,4000,12,USD,2907.09,Actual,DOC-2024-0006481
6482,20230514,4200,11,PLN,8898.69,Forecast,DOC-2023-0006482
6483,20230620,1100,5,USD,6983.18,Actual,DOC-2023-0006483
6484,20230311,4200,12,USD,2591.08,Actual,DOC-2023-0006484
6485,20241215,1200,6,GBP,2471.68,Forecast,DOC-2024-0006485
6486,20250317,2000,9,PLN,8528.65,Budget,DOC-2025-0006486
6487,20221217,1000,1,USD,7894.35,Actual,DOC-2022-0006487
6488,20250609,3100,7,GBP,6941.01,Budget,DOC-2025-0006488
6489,20240110,1200,3,GBP,7001.44,Actual,DOC-2024-0006489
6490,20250210,4000,3,EUR,1202.07,Actual,DOC-2025-0006490
6491,20250217,5100,6,EUR,-4106.28,Forecast,DOC-2025-0006491
6492,20250328,1200,4,PLN,3426.74,Actual,DOC-2025-0006492
6493,20250815,1200,9,EUR,8217.19,Actual,DOC-2025-0006493
6494,20250815,5200,10,PLN,-3434.58,Budget,DOC-2025-0006494
6495,20250131,4000,8,GBP,7795.5,Actual,DOC-2025-0006495
6496,20221025,1200,12,EUR,7809.49,Actual,DOC-2022-0006496
6497,20230314,1100,5,GBP,8994.49,Actual,DOC-2023-0006497
6498,20250531,5100,3,EUR,-5527.51,Actual,DOC-2025-0006498
6499,20250719,4100,12,GBP,6267.2,Actual,DOC-2025-0006499
6500,20231205,1200,12,PLN,5634.87,Actual,DOC-2023-0006500
6501,20220929,2000,2,EUR,5903.71,Budget,DOC-2022-0006501
6502,20220821,1300,1,GBP,6192.28,Budget,DOC-2022-0006502
6503,20251014,2100,3,USD,-4828.96,Actual,DOC-2025-0006503
6504,20221012,5300,2,USD,-311.5,Actual,DOC-2022-0006504
6505,20230502,1100,11,GBP,5952.87,Forecast,DOC-2023-0006505
6506,20220409,3000,11,USD,7354.12,Actual,DOC-2022-0006506
6507,20240927,2000,2,USD,8344.33,Actual,DOC-2024-0006507
6508,20250106,5300,4,EUR,-341.15,Actual,DOC-2025-0006508
6509,20231016,4100,7,USD,5210.0,Actual,DOC-2023-0006509
6510,20230222,2200,4,EUR,-2496.25,Actual,DOC-2023-0006510
6511,20220124,1100,11,GBP,6064.06,Actual,DOC-2022-0006511
6512,20240522,2000,6,EUR,4523.8,Actual,DOC-2024-0006512
6513,20240219,2200,6,USD,-6462.98,Actual,DOC-2024-0006513
6514,20231003,5300,9,GBP,-591.05,Actual,DOC-2023-0006514
6515,20240222,3000,12,PLN,8913.36,Actual,DOC-2024-0006515
6516,20230213,1200,6,PLN,3316.64,Actual,DOC-2023-0006516
6517,20250627,1000,12,PLN,5550.36,Actual,DOC-2025-0006517
6518,20250108,5000,12,USD,2128.85,Actual,DOC-2025-0006518
6519,20220907,2200,5,PLN,-3619.64,Forecast,DOC-2022-0006519
6520,20221123,5000,7,PLN,7160.45,Actual,DOC-2022-0006520
6521,20230620,4300,10,GBP,-1695.4,Actual,DOC-2023-0006521
6522,20250729,5100,6,USD,-2550.24,Actual,DOC-2025-0006522
6523,20240706,2100,1,GBP,-5122.17,Actual,DOC-2024-0006523
6524,20240103,1200,6,USD,3726.15,Actual,DOC-2024-0006524
6525,20220810,1100,4,EUR,5174.1,Actual,DOC-2022-0006525
6526,20241231,3000,12,EUR,8116.7,Budget,DOC-2024-0006526
6527,20240519,3100,9,PLN,1245.65,Actual,DOC-2024-0006527
6528,20250418,3000,10,PLN,3637.7,Actual,DOC-2025-0006528
6529,20240505,2000,8,GBP,1273.83,Budget,DOC-2024-0006529
6530,20240327,4200,12,EUR,1934.35,Forecast,DOC-2024-0006530
6531,20230213,5000,3,EUR,8810.79,Forecast,DOC-2023-0006531
6532,20241215,5000,10,GBP,595.82,Actual,DOC-2024-0006532
6533,20230126,5000,8,PLN,2372.2,Actual,DOC-2023-0006533
6534,20250912,5400,4,PLN,-6307.89,Actual,DOC-2025-0006534
6535,20241028,3000,4,EUR,2225.87,Actual,DOC-2024-0006535
6536,20240227,5400,9,USD,-5113.01,Actual,DOC-2024-0006536
6537,20231129,5300,9,PLN,-8377.62,Actual,DOC-2023-0006537
6538,20250131,5000,7,PLN,7183.65,Forecast,DOC-2025-0006538
6539,20230131,1300,7,GBP,1502.82,Actual,DOC-2023-0006539
