BudgetID,MonthStartDateKey,StoreKey,ProductCategoryKey,BudgetSalesAmount,BudgetGrossMarginAmount,BudgetUnits
1844,20240201,8,2,25717.3,9594.76,573
1845,20240201,8,3,15457.67,5459.1,113
1846,20240201,8,4,38140.8,17807.23,1097
1847,20240201,8,5,45915.06,14475.98,999
1848,20240201,8,6,40771.15,17942.96,1120
1849,20240201,9,1,55829.48,20135.07,624
1850,20240201,9,2,28449.0,7608.21,983
1851,20240201,9,3,39871.19,10811.28,1118
1852,20240201,9,4,11271.99,5080.4,961
1853,20240201,9,5,66903.81,19163.11,688
1854,20240201,9,6,56718.78,21193.06,672
1855,20240201,10,1,47678.26,15593.57,872
1856,20240201,10,2,65883.29,19830.64,326
1857,20240201,10,3,22532.59,8122.34,533
1858,20240201,10,4,82860.05,23063.69,798
1859,20240201,10,5,19205.46,7887.14,582
1860,20240201,10,6,71927.25,18690.94,994
1861,20240201,11,1,54460.01,15275.79,523
1862,20240201,11,2,39242.36,8995.2,833
1863,20240201,11,3,14433.85,5413.75,537
1864,20240201,11,4,65837.73,22091.37,1167
1865,20240201,11,5,19521.61,5058.63,769
1866,20240201,11,6,56069.98,18076.84,1041
1867,20240201,12,1,71853.34,15864.3,129
1868,20240201,12,2,46856.84,16845.74,375
1869,20240201,12,3,81321.44,27784.31,971
1870,20240201,12,4,71171.57,29559.02,304
1871,20240201,12,5,21598.43,10300.26,1191
1872,20240201,12,6,67170.77,26205.99,191
1873,20240301,1,1,23622.14,7751.08,507
1874,20240301,1,2,36356.25,11695.36,1021
1875,20240301,1,3,19236.49,8665.96,984
1876,20240301,1,4,65422.14,17767.73,1034
1877,20240301,1,5,46710.4,11832.18,1056
1878,20240301,1,6,54157.28,13511.87,1181
1879,20240301,2,1,93927.47,29969.2,105
1880,20240301,2,2,42666.89,19416.89,901
1881,20240301,2,3,63094.29,16284.36,794
1882,20240301,2,4,24271.28,6758.32,211
1883,20240301,2,5,87549.6,34687.4,894
1884,20240301,2,6,92319.19,38123.93,170
1885,20240301,3,1,60389.33,22603.39,1019
1886,20240301,3,2,70951.31,16129.86,354
1887,20240301,3,3,60772.3,13728.65,961
1888,20240301,3,4,43289.4,15490.47,599
1889,20240301,3,5,70194.52,24586.03,709
1890,20240301,3,6,65250.66,29915.14,717
1891,20240301,4,1,58887.75,24529.9,982
1892,20240301,4,2,46136.92,17311.89,471
1893,20240301,4,3,25802.3,7090.45,860
1894,20240301,4,4,49349.9,13509.09,622
1895,20240301,4,5,32554.22,13513.94,709
1896,20240301,4,6,58280.36,20369.89,279
1897,20240301,5,1,34959.28,16426.94,602
1898,20240301,5,2,42141.36,19591.2,986
1899,20240301,5,3,75215.92,17202.87,650
1900,20240301,5,4,38116.74,13272.55,975
1901,20240301,5,5,64868.11,26952.53,645
1902,20240301,5,6,78341.01,22851.3,349
1903,20240301,6,1,73199.88,34326.41,954
1904,20240301,6,2,38020.55,13873.8,84
1905,20240301,6,3,49999.42,16112.62,119
1906,20240301,6,4,68251.31,27987.67,163
1907,20240301,6,5,22384.03,8635.99,249
1908,20240301,6,6,82265.38,31304.71,479
1909,20240301,7,1,71401.62,25476.34,773
1910,20240301,7,2,55563.01,22234.19,490
1911,20240301,7,3,42980.77,20041.35,816
1912,20240301,7,4,28780.64,12191.58,744
1913,20240301,7,5,73784.75,19335.38,416
1914,20240301,7,6,27068.44,11942.65,1101
1915,20240301,8,1,49603.93,16627.86,318
1916,20240301,8,2,10683.77,3443.01,417
1917,20240301,8,3,14791.87,4037.27,429
1918,20240301,8,4,18503.38,7167.72,712
1919,20240301,8,5,25391.45,6008.31,913
1920,20240301,8,6,69266.65,31580.78,217
1921,20240301,9,1,56224.09,14065.24,786
1922,20240301,9,2,27211.95,7513.16,760
1923,20240301,9,3,45149.1,14999.82,200
1924,20240301,9,4,52738.79,20745.04,372
1925,20240301,9,5,12515.43,4816.58,319
1926,20240301,9,6,54787.39,24774.88,988
1927,20240301,10,1,29220.83,8905.08,583
1928,20240301,10,2,54022.99,22220.73,883
1929,20240301,10,3,35754.72,16706.08,817
1930,20240301,10,4,41249.94,15391.93,875
1931,20240301,10,5,81127.18,28838.69,1138
1932,20240301,10,6,29821.89,8537.16,1018
1933,20240301,11,1,65737.63,20037.75,492
1934,20240301,11,2,69750.54,24996.56,920
1935,20240301,11,3,11085.85,3579.13,683
1936,20240301,11,4,65470.49,23399.81,828
1937,20240301,11,5,59616.05,23340.95,158
1938,20240301,11,6,64419.89,16774.13,917
1939,20240301,12,1,45164.42,10668.43,603
1940,20240301,12,2,63795.96,29719.02,121
1941,20240301,12,3,15292.04,5790.45,1145
1942,20240301,12,4,35167.3,9434.93,957
1943,20240301,12,5,16192.8,4504.95,522
1944,20240301,12,6,72032.55,26261.41,192
1945,20240401,1,1,20334.43,8506.53,186
1946,20240401,1,2,64112.83,26497.29,694
1947,20240401,1,3,28599.58,6343.06,686
1948,20240401,1,4,27296.15,11390.14,485
1949,20240401,1,5,32906.27,10578.09,821
1950,20240401,1,6,64564.2,29249.66,610
1951,20240401,2,1,82424.47,21513.24,135
1952,20240401,2,2,78908.95,28780.0,201
1953,20240401,2,3,37436.24,8577.0,549
1954,20240401,2,4,96555.27,41146.26,744
1955,20240401,2,5,42993.6,19844.12,301
1956,20240401,2,6,92785.12,34933.94,853
1957,20240401,3,1,65821.61,28425.81,958
1958,20240401,3,2,76136.64,35713.84,339
1959,20240401,3,3,50187.62,11318.78,1163
1960,20240401,3,4,50830.25,20155.48,1011
1961,20240401,3,5,50348.01,14735.79,234
1962,20240401,3,6,30989.5,11596.68,758
1963,20240401,4,1,68749.45,26701.4,490
1964,20240401,4,2,45265.28,19792.88,279
1965,20240401,4,3,17295.45,7157.79,391
1966,20240401,4,4,21039.7,8165.46,397
1967,20240401,4,5,34806.8,15224.09,372
1968,20240401,4,6,17572.01,7018.05,482
1969,20240401,5,1,44302.61,15866.67,85
1970,20240401,5,2,55502.06,21626.77,1199
1971,20240401,5,3,26634.33,9453.44,675
1972,20240401,5,4,75169.93,33599.01,1050
1973,20240401,5,5,59885.0,19692.89,878
1974,20240401,5,6,28606.88,6703.09,939
1975,20240401,6,1,68485.34,31711.2,440
1976,20240401,6,2,41646.24,11735.03,657
1977,20240401,6,3,61269.24,16211.66,180
1978,20240401,6,4,49132.06,19427.21,502
1979,20240401,6,5,36352.51,10018.29,344
1980,20240401,6,6,34566.22,11843.47,1051
1981,20240401,7,1,21720.88,6322.39,821
1982,20240401,7,2,43836.27,20251.22,508
1983,20240401,7,3,77433.23,31821.58,899
1984,20240401,7,4,43559.0,15996.11,180
1985,20240401,7,5,65293.22,22873.36,734
1986,20240401,7,6,55560.19,24295.21,873
1987,20240401,8,1,62397.51,29820.05,206
1988,20240401,8,2,69770.06,20214.02,670
1989,20240401,8,3,55894.33,19125.84,717
1990,20240401,8,4,55159.3,16666.62,205
1991,20240401,8,5,37603.28,8897.17,973
1992,20240401,8,6,17659.74,4156.31,83
1993,20240401,9,1,65361.75,22029.42,666
1994,20240401,9,2,45543.14,10448.22,114
1995,20240401,9,3,29880.05,9572.12,319
1996,20240401,9,4,24548.25,10138.04,968
1997,20240401,9,5,52683.99,15821.71,1118
1998,20240401,9,6,30563.97,9593.53,1019
1999,20240401,10,1,14729.45,4188.07,160
2000,20240401,10,2,33981.78,12224.26,131
2001,20240401,10,3,29500.55,9109.18,506
2002,20240401,10,4,24387.29,8733.43,661
2003,20240401,10,5,90087.45,37909.36,1002
2004,20240401,10,6,39556.33,18468.47,948
2005,20240401,11,1,56272.34,24630.38,960
2006,20240401,11,2,23108.87,9787.11,1097
2007,20240401,11,3,40522.03,9207.07,1022
2008,20240401,11,4,58581.66,16524.67,231
2009,20240401,11,5,16438.07,6765.33,450
2010,20240401,11,6,59498.3,24691.07,971
2011,20240401,12,1,83842.59,34529.41,180
2012,20240401,12,2,72692.13,31352.79,272
2013,20240401,12,3,39171.16,18312.77,727
2014,20240401,12,4,51109.97,21015.61,370
2015,20240401,12,5,57640.18,24964.43,652
2016,20240401,12,6,73414.11,19519.31,1164
2017,20240501,1,1,61305.26,18824.01,1093
2018,20240501,1,2,56107.23,20117.14,819
2019,20240501,1,3,17547.84,4983.49,657
2020,20240501,1,4,49961.06,21421.51,363
2021,20240501,1,5,54321.5,14461.28,812
2022,20240501,1,6,50922.52,19296.73,777
2023,20240501,2,1,89265.54,39809.69,384
2024,20240501,2,2,67604.44,24362.61,780
2025,20240501,2,3,60054.32,24698.95,665
2026,20240501,2,4,85470.67,24233.68,695
2027,20240501,2,5,86043.89,31010.89,1063
2028,20240501,2,6,81304.56,23138.56,846
2029,20240501,3,1,28918.17,13338.37,1100
2030,20240501,3,2,70419.1,30943.97,1158
2031,20240501,3,3,48787.31,12519.03,765
2032,20240501,3,4,67443.26,16755.29,111
2033,20240501,3,5,35391.99,8607.74,988
2034,20240501,3,6,44305.37,15425.05,319
2035,20240501,4,1,18461.94,8422.55,788
2036,20240501,4,2,23260.68,7098.1,338
2037,20240501,4,3,31482.01,14054.51,1194
2038,20240501,4,4,30015.37,13465.44,702
2039,20240501,4,5,60444.08,15175.01,763
2040,20240501,4,6,50938.08,21779.04,874
2041,20240501,5,1,36396.96,8749.63,474
2042,20240501,5,2,34798.75,16117.64,684
2043,20240501,5,3,25857.58,7172.26,1073
2044,20240501,5,4,46956.31,18954.44,713
2045,20240501,5,5,88437.06,24383.27,772
2046,20240501,5,6,46218.78,11791.73,634
2047,20240501,6,1,76054.43,21127.84,446
2048,20240501,6,2,21504.72,5360.18,704
2049,20240501,6,3,54733.34,13117.12,513
2050,20240501,6,4,65926.4,15075.73,465
2051,20240501,6,5,11754.92,3319.05,89
2052,20240501,6,6,57956.42,21802.8,1170
2053,20240501,7,1,52253.57,22408.75,808
2054,20240501,7,2,26855.92,8626.27,734
2055,20240501,7,3,46415.25,16176.83,748
2056,20240501,7,4,50163.44,15281.69,671
2057,20240501,7,5,68052.63,25476.73,317
2058,20240501,7,6,51505.57,11887.27,139
2059,20240501,8,1,39558.5,18559.85,983
2060,20240501,8,2,15325.77,6286.77,275
2061,20240501,8,3,42550.13,16527.4,1077
2062,20240501,8,4,52334.66,21236.04,1137
2063,20240501,8,5,73179.12,22686.91,297
2064,20240501,8,6,54824.95,21148.01,1060
2065,20240501,9,1,25858.14,6696.06,969
2066,20240501,9,2,25131.52,6948.59,833
2067,20240501,9,3,54843.52,25816.3,399
2068,20240501,9,4,57641.64,13149.11,578
2069,20240501,9,5,44116.76,15781.44,642
2070,20240501,9,6,45066.77,17200.71,925
2071,20240501,10,1,64890.7,17536.27,355
2072,20240501,10,2,76053.33,29157.45,553
2073,20240501,10,3,65282.1,26742.15,366
2074,20240501,10,4,13726.74,3035.13,578
2075,20240501,10,5,65215.34,30223.42,652
2076,20240501,10,6,71940.69,21012.74,634
2077,20240501,11,1,10882.19,2862.11,915
2078,20240501,11,2,25613.21,11559.58,794
2079,20240501,11,3,74027.73,25813.77,408
2080,20240501,11,4,47500.67,17585.59,638
2081,20240501,11,5,48036.91,20648.24,1035
2082,20240501,11,6,15966.1,7446.12,515
2083,20240501,12,1,55442.81,16466.12,1109
2084,20240501,12,2,21332.83,7968.25,309
2085,20240501,12,3,89319.53,28071.3,113
2086,20240501,12,4,73176.91,21983.09,1187
2087,20240501,12,5,80637.84,19307.14,899
2088,20240501,12,6,69388.77,20277.79,1144
2089,20240601,1,1,17030.81,4813.74,1176
2090,20240601,1,2,38010.99,15279.89,167
2091,20240601,1,3,41185.46,11042.64,347
2092,20240601,1,4,21149.36,9764.27,949
2093,20240601,1,5,50231.05,17440.54,1014
2094,20240601,1,6,54791.07,16342.03,216
2095,20240601,2,1,90910.89,32850.9,720
2096,20240601,2,2,33160.94,7822.83,159
2097,20240601,2,3,68840.51,31618.07,847
2098,20240601,2,4,58225.95,27477.92,421
2099,20240601,2,5,14502.6,5017.75,1092
2100,20240601,2,6,28479.22,10829.13,1036
2101,20240601,3,1,41590.81,15999.93,554
2102,20240601,3,2,34906.7,10102.03,542
2103,20240601,3,3,63791.86,29514.34,217
2104,20240601,3,4,61518.88,25574.41,219
2105,20240601,3,5,50293.2,16051.99,168
2106,20240601,3,6,45237.9,13229.53,1163
2107,20240601,4,1,72415.07,16580.8,133
2108,20240601,4,2,31349.4,12032.61,724
2109,20240601,4,3,16161.28,5112.18,163
2110,20240601,4,4,44325.88,17141.08,917
2111,20240601,4,5,81227.56,25652.02,874
2112,20240601,4,6,31008.09,10665.67,473
2113,20240601,5,1,17927.65,5680.38,1175
2114,20240601,5,2,87167.59,26020.48,205
2115,20240601,5,3,35998.55,15441.29,314
2116,20240601,5,4,48877.5,12053.42,95
2117,20240601,5,5,23709.79,9188.85,415
2118,20240601,5,6,41610.87,17595.56,1036
2119,20240601,6,1,23680.65,6365.39,635
2120,20240601,6,2,29231.95,8320.02,221
2121,20240601,6,3,46066.04,10670.63,542
2122,20240601,6,4,79043.31,32424.76,210
2123,20240601,6,5,38219.36,17053.15,675
2124,20240601,6,6,57779.95,25762.27,1027
2125,20240601,7,1,32536.14,11844.36,566
2126,20240601,7,2,17360.97,4869.2,1115
2127,20240601,7,3,77545.42,34878.78,118
2128,20240601,7,4,55797.54,12790.1,190
2129,20240601,7,5,21102.09,5192.57,1090
2130,20240601,7,6,45834.77,15575.37,290
2131,20240601,8,1,62140.31,20272.74,655
2132,20240601,8,2,38643.19,18377.56,930
2133,20240601,8,3,58461.98,22224.71,523
2134,20240601,8,4,67862.52,28815.93,466
2135,20240601,8,5,48619.9,13437.11,1126
2136,20240601,8,6,44255.81,15618.54,387
2137,20240601,9,1,16727.49,7537.62,103
2138,20240601,9,2,16354.49,6506.16,346
2139,20240601,9,3,65250.54,17176.76,283
2140,20240601,9,4,64212.22,17380.42,574
2141,20240601,9,5,25660.29,11827.8,701
2142,20240601,9,6,16065.14,5571.61,342
2143,20240601,10,1,35758.81,12960.55,794
2144,20240601,10,2,38557.28,10001.67,654
2145,20240601,10,3,81881.72,33549.41,536
2146,20240601,10,4,29468.55,12190.0,781
2147,20240601,10,5,28764.24,10194.66,1175
2148,20240601,10,6,80829.64,18591.82,92
2149,20240601,11,1,25976.14,10648.45,977
2150,20240601,11,2,45184.1,18187.26,1037
2151,20240601,11,3,62721.37,27810.43,351
2152,20240601,11,4,53893.98,13888.93,1168
2153,20240601,11,5,63225.45,27951.16,498
2154,20240601,11,6,34110.59,10284.39,320
2155,20240601,12,1,20567.65,9470.83,688
2156,20240601,12,2,14188.69,5364.4,1184
2157,20240601,12,3,33058.26,15794.4,743
2158,20240601,12,4,19152.26,8638.96,374
2159,20240601,12,5,76032.31,20697.87,889
2160,20240601,12,6,72911.46,29837.2,560
2161,20240701,1,1,48391.95,15882.75,82
2162,20240701,1,2,36851.29,12329.99,480
2163,20240701,1,3,39425.36,12543.55,734
2164,20240701,1,4,48513.14,23051.32,849
2165,20240701,1,5,60305.92,24684.26,155
2166,20240701,1,6,58902.93,15709.02,837
2167,20240701,2,1,74397.8,25412.5,685
2168,20240701,2,2,13443.12,3426.04,1003
2169,20240701,2,3,66365.09,22827.99,459
2170,20240701,2,4,82528.83,29795.63,913
2171,20240701,2,5,15075.22,3795.67,810
2172,20240701,2,6,60705.62,21751.65,824
2173,20240701,3,1,32307.52,14792.92,140
2174,20240701,3,2,46393.75,13948.86,447
2175,20240701,3,3,72713.19,17459.4,1048
2176,20240701,3,4,19213.35,5593.39,490
2177,20240701,3,5,20165.98,4718.26,839
2178,20240701,3,6,44549.82,12784.81,99
2179,20240701,4,1,22525.59,8864.3,904
2180,20240701,4,2,16523.12,7678.0,549
2181,20240701,4,3,34824.65,12176.6,625
2182,20240701,4,4,66941.52,19465.32,613
2183,20240701,4,5,26829.28,8285.73,1103
2184,20240701,4,6,13861.39,4320.29,645
2185,20240701,5,1,80576.36,36215.19,862
2186,20240701,5,2,62072.82,24824.65,873
2187,20240701,5,3,32511.84,11564.28,1005
2188,20240701,5,4,24081.85,6955.68,690
2189,20240701,5,5,22928.8,7669.12,856
2190,20240701,5,6,43706.03,19124.49,701
2191,20240701,6,1,49796.35,21430.6,426
2192,20240701,6,2,18249.87,6047.15,108
2193,20240701,6,3,30344.45,8541.31,919
2194,20240701,6,4,17258.63,7561.15,1099
2195,20240701,6,5,10044.87,4599.31,659
2196,20240701,6,6,26994.15,9442.54,864
2197,20240701,7,1,70147.98,31897.09,142
2198,20240701,7,2,73263.02,30704.48,359
2199,20240701,7,3,63177.71,25650.89,773
2200,20240701,7,4,29982.91,12308.57,1200
2201,20240701,7,5,20121.65,9409.76,220
2202,20240701,7,6,40549.92,11968.94,865
2203,20240701,8,1,45842.52,12498.19,585
2204,20240701,8,2,11631.9,4383.28,818
2205,20240701,8,3,59067.71,13821.07,473
2206,20240701,8,4,64437.43,22501.93,516
2207,20240701,8,5,13993.71,6201.96,344
2208,20240701,8,6,42307.9,16433.24,559
2209,20240701,9,1,48452.43,11781.15,635
2210,20240701,9,2,13885.29,3557.34,604
2211,20240701,9,3,11747.19,5022.17,1197
2212,20240701,9,4,33798.88,13180.89,585
2213,20240701,9,5,37296.36,8685.7,110
2214,20240701,9,6,22770.33,7600.29,1058
2215,20240701,10,1,67171.12,25542.84,1077
2216,20240701,10,2,15872.26,5054.88,598
2217,20240701,10,3,16958.55,7340.75,1047
2218,20240701,10,4,51425.45,23651.42,516
2219,20240701,10,5,47642.44,21971.76,1131
2220,20240701,10,6,47716.97,19307.36,1120
2221,20240701,11,1,45668.56,15941.74,917
2222,20240701,11,2,20812.68,5019.06,1042
2223,20240701,11,3,31072.04,13308.17,159
2224,20240701,11,4,53341.39,18972.78,370
2225,20240701,11,5,23785.72,5257.85,388
2226,20240701,11,6,55580.26,24780.35,1102
2227,20240701,12,1,46525.07,18027.12,402
2228,20240701,12,2,21935.6,7723.8,901
2229,20240701,12,3,79114.12,22849.2,564
2230,20240701,12,4,53208.2,12622.8,382
2231,20240701,12,5,51855.95,22080.56,861
2232,20240701,12,6,75706.01,25188.96,173
2233,20240801,1,1,20513.85,7522.89,612
2234,20240801,1,2,14176.39,6088.2,862
2235,20240801,1,3,11783.53,5309.35,1144
2236,20240801,1,4,23828.85,5495.6,614
2237,20240801,1,5,50592.49,15281.36,152
2238,20240801,1,6,23255.9,10642.01,921
2239,20240801,2,1,17557.65,6154.71,842
2240,20240801,2,2,66156.34,26525.05,791
2241,20240801,2,3,11008.72,4342.4,493
2242,20240801,2,4,71822.64,28812.33,731
2243,20240801,2,5,56143.37,14191.07,333
2244,20240801,2,6,31790.5,13937.53,476
2245,20240801,3,1,31694.01,12418.96,412
2246,20240801,3,2,51135.35,16290.55,870
2247,20240801,3,3,38584.37,14418.35,220
2248,20240801,3,4,39705.76,17527.36,480
2249,20240801,3,5,26335.26,10324.65,146
2250,20240801,3,6,37529.99,14434.17,620
2251,20240801,4,1,64244.87,16479.58,1104
2252,20240801,4,2,18921.81,4557.09,704
2253,20240801,4,3,32097.16,12143.93,1171
2254,20240801,4,4,59230.77,19402.46,193
2255,20240801,4,5,66075.81,27697.73,1185
2256,20240801,4,6,16007.11,6341.87,587
2257,20240801,5,1,59931.55,23608.74,790
2258,20240801,5,2,23605.88,10297.32,88
2259,20240801,5,3,24047.27,11061.84,306
2260,20240801,5,4,62745.46,30017.94,352
2261,20240801,5,5,19321.73,7464.74,526
2262,20240801,5,6,76458.84,21664.43,1038
2263,20240801,6,1,29507.26,11938.62,439
2264,20240801,6,2,54086.61,23597.59,236
2265,20240801,6,3,27646.16,12525.76,393
2266,20240801,6,4,20524.4,7007.28,732
2267,20240801,6,5,59531.71,18210.36,208
2268,20240801,6,6,22039.59,7369.52,465
2269,20240801,7,1,59254.38,20404.07,309
2270,20240801,7,2,42016.1,16416.69,550
2271,20240801,7,3,35719.84,8184.59,338
2272,20240801,7,4,59930.42,25861.92,562
2273,20240801,7,5,58965.05,14931.27,1143
2274,20240801,7,6,56065.83,16556.06,520
2275,20240801,8,1,29539.21,9931.47,874
2276,20240801,8,2,55462.13,20741.6,122
2277,20240801,8,3,39139.75,15460.43,450
2278,20240801,8,4,30994.63,9983.07,84
2279,20240801,8,5,23499.35,6321.6,1072
2280,20240801,8,6,22465.85,5525.52,152
2281,20240801,9,1,51564.6,19301.51,88
2282,20240801,9,2,48632.99,13448.5,875
2283,20240801,9,3,23445.58,5489.48,756
2284,20240801,9,4,39798.56,16373.99,293
2285,20240801,9,5,26879.54,12333.21,407
2286,20240801,9,6,50713.55,20412.26,127
2287,20240801,10,1,72827.34,32366.88,296
2288,20240801,10,2,46005.99,16464.01,655
2289,20240801,10,3,63634.48,22461.33,563
2290,20240801,10,4,64477.36,21422.61,204
2291,20240801,10,5,63362.09,27646.44,487
2292,20240801,10,6,58092.43,27056.23,568
2293,20240801,11,1,25172.21,7451.62,971
2294,20240801,11,2,21118.09,6718.9,1001
2295,20240801,11,3,29075.45,9016.69,857
2296,20240801,11,4,45820.11,15072.92,212
2297,20240801,11,5,48043.27,15754.41,1053
2298,20240801,11,6,15558.09,4266.26,571
2299,20240801,12,1,43489.67,15989.08,1145
2300,20240801,12,2,28520.1,8750.2,450
2301,20240801,12,3,48432.39,17022.65,488
2302,20240801,12,4,47621.79,22639.34,725
2303,20240801,12,5,45557.71,15592.19,900
2304,20240801,12,6,18619.01,4682.3,81
2305,20240901,1,1,27545.41,11163.39,261
2306,20240901,1,2,26508.38,6127.58,744
2307,20240901,1,3,24163.57,5436.65,847
2308,20240901,1,4,47113.24,18416.44,545
2309,20240901,1,5,41341.94,11696.02,135
2310,20240901,1,6,43642.58,12678.82,309
2311,20240901,2,1,35454.65,15458.59,699
2312,20240901,2,2,36225.13,16173.57,317
2313,20240901,2,3,73566.05,30018.3,684
2314,20240901,2,4,63395.93,22783.0,907
2315,20240901,2,5,33360.66,12806.62,1016
2316,20240901,2,6,63825.3,18513.29,292
2317,20240901,3,1,43686.95,19586.05,440
2318,20240901,3,2,59961.57,21991.74,1193
2319,20240901,3,3,38507.44,18366.32,982
2320,20240901,3,4,27694.19,11042.05,130
2321,20240901,3,5,65940.86,31551.29,294
2322,20240901,3,6,37406.01,9822.9,378
2323,20240901,4,1,17918.94,5152.46,1067
2324,20240901,4,2,24385.57,6209.44,266
2325,20240901,4,3,45084.03,14923.57,977
2326,20240901,4,4,25896.56,12273.27,329
2327,20240901,4,5,64218.4,25928.62,425
2328,20240901,4,6,51870.5,22513.96,393
2329,20240901,5,1,68608.51,17980.13,289
2330,20240901,5,2,45446.99,20045.09,1023
2331,20240901,5,3,19863.45,7228.5,698
2332,20240901,5,4,31639.25,13165.97,1046
2333,20240901,5,5,42597.33,12212.56,688
2334,20240901,5,6,68110.19,25829.72,658
2335,20240901,6,1,56538.26,24943.2,1130
2336,20240901,6,2,61762.9,27265.27,114
2337,20240901,6,3,32193.11,8512.62,552
2338,20240901,6,4,13031.61,5438.83,854
2339,20240901,6,5,45109.45,19643.5,674
2340,20240901,6,6,62080.59,15519.33,898
2341,20240901,7,1,22193.56,9809.34,280
2342,20240901,7,2,55928.33,23255.13,187
2343,20240901,7,3,14673.4,3951.63,670
2344,20240901,7,4,29371.63,6621.0,792
2345,20240901,7,5,24087.39,5314.98,931
2346,20240901,7,6,43722.53,18705.66,662
2347,20240901,8,1,15333.7,3622.07,83
2348,20240901,8,2,28139.69,11761.12,226
2349,20240901,8,3,41771.14,14886.38,249
2350,20240901,8,4,13835.31,3605.28,144
2351,20240901,8,5,47040.6,13620.59,289
2352,20240901,8,6,38022.2,14794.84,1125
2353,20240901,9,1,45727.67,11992.07,668
2354,20240901,9,2,18638.61,7113.43,421
2355,20240901,9,3,46754.7,15449.75,184
2356,20240901,9,4,45857.5,20304.07,108
2357,20240901,9,5,52140.0,23537.02,378
2358,20240901,9,6,36416.35,11659.84,146
2359,20240901,10,1,37593.19,17637.29,1088
2360,20240901,10,2,18727.5,7947.0,162
2361,20240901,10,3,64531.07,22124.81,962
2362,20240901,10,4,27035.83,9994.01,335
2363,20240901,10,5,25754.05,6789.7,1070
2364,20240901,10,6,38960.99,15000.26,1096
2365,20240901,11,1,23321.31,10834.86,1171
2366,20240901,11,2,10155.34,3809.26,441
2367,20240901,11,3,43702.17,14126.41,93
2368,20240901,11,4,19116.76,9031.1,167
2369,20240901,11,5,34141.03,7558.62,486
2370,20240901,11,6,15754.42,4628.95,840
2371,20240901,12,1,17026.28,5659.17,359
2372,20240901,12,2,30039.39,6717.29,548
2373,20240901,12,3,66709.24,22990.98,364
2374,20240901,12,4,31530.22,12341.71,753
2375,20240901,12,5,47349.4,18320.72,1160
2376,20240901,12,6,14749.7,5088.39,1166
2377,20241001,1,1,54604.26,21218.27,976
2378,20241001,1,2,38125.51,15850.76,187
2379,20241001,1,3,32196.3,13706.66,808
2380,20241001,1,4,42523.53,13817.59,997
2381,20241001,1,5,44937.84,19449.97,503
2382,20241001,1,6,31868.52,12665.16,133
2383,20241001,2,1,48573.56,14660.51,207
2384,20241001,2,2,30960.39,11024.65,672
2385,20241001,2,3,39266.51,15630.3,400
2386,20241001,2,4,42974.94,10902.46,1121
2387,20241001,2,5,46304.35,12627.58,635
2388,20241001,2,6,26373.71,7407.32,1144
2389,20241001,3,1,42220.62,12654.72,975
2390,20241001,3,2,10424.22,4359.85,230
2391,20241001,3,3,20567.43,9624.97,501
2392,20241001,3,4,52752.91,17354.97,633
2393,20241001,3,5,33064.97,13642.36,412
2394,20241001,3,6,46966.22,15662.88,323
2395,20241001,4,1,20025.03,7932.29,295
2396,20241001,4,2,50782.31,12335.55,908
2397,20241001,4,3,54528.55,16121.09,105
2398,20241001,4,4,18147.33,5904.1,984
2399,20241001,4,5,13269.65,3350.32,203
2400,20241001,4,6,21697.6,9273.99,986
2401,20241001,5,1,52234.5,18259.5,342
2402,20241001,5,2,39895.42,15895.78,1022
2403,20241001,5,3,38794.29,11900.48,210
2404,20241001,5,4,26535.67,10276.64,1048
2405,20241001,5,5,58851.09,26087.44,1173
2406,20241001,5,6,35054.17,7716.64,1066
2407,20241001,6,1,11233.23,3190.33,986
2408,20241001,6,2,44742.55,13647.19,994
2409,20241001,6,3,15413.69,4406.91,410
2410,20241001,6,4,43757.08,12270.81,1142
2411,20241001,6,5,23869.8,7246.91,883
2412,20241001,6,6,59517.04,22341.97,100
2413,20241001,7,1,49275.85,20449.88,348
2414,20241001,7,2,40367.14,14914.1,602
2415,20241001,7,3,37578.63,13601.36,144
2416,20241001,7,4,24177.38,6852.88,231
2417,20241001,7,5,64113.61,18992.08,1056
2418,20241001,7,6,53502.37,24640.28,1019
2419,20241001,8,1,17555.78,3957.1,573
2420,20241001,8,2,32629.09,11396.09,1073
2421,20241001,8,3,9045.44,2018.5,163
2422,20241001,8,4,30224.09,11593.67,523
2423,20241001,8,5,36255.31,15600.09,1036
2424,20241001,8,6,23416.95,10627.04,193
2425,20241001,9,1,43557.74,19216.26,469
2426,20241001,9,2,9970.24,3654.65,972
2427,20241001,9,3,35060.36,12822.96,1051
2428,20241001,9,4,27594.12,7014.53,932
2429,20241001,9,5,20021.17,5180.81,621
2430,20241001,9,6,25925.51,10497.27,611
2431,20241001,10,1,9510.81,3424.4,978
2432,20241001,10,2,29368.97,11987.65,880
2433,20241001,10,3,32151.88,10092.51,983
2434,20241001,10,4,51455.24,22373.89,252
2435,20241001,10,5,14393.38,3640.43,840
2436,20241001,10,6,33144.39,8605.47,1012
2437,20241001,11,1,19818.13,5305.34,765
2438,20241001,11,2,17542.34,8397.65,244
2439,20241001,11,3,19432.27,7180.36,817
2440,20241001,11,4,40341.61,10703.5,185
2441,20241001,11,5,31095.78,13783.44,205
2442,20241001,11,6,8511.86,3979.29,495
2443,20241001,12,1,50863.12,14366.93,918
2444,20241001,12,2,17801.53,7945.56,357
