DateKey,CurrencyCode,RateToEUR,RateToPLN
20250219,USD,0.998365,4.565806
20250219,GBP,1.167541,5.339496
20250219,SEK,0.096422,0.440965
20250220,EUR,1.0,4.574928
20250220,PLN,0.218583,1.000002
20250220,USD,0.999269,4.571584
20250220,GBP,1.167879,5.342963
20250220,SEK,0.096393,0.440991
20250221,EUR,1.0,4.57657
20250221,PLN,0.218504,0.999999
20250221,USD,1.000163,4.577316
20250221,GBP,1.168217,5.346427
20250221,SEK,0.096364,0.441017
20250222,EUR,1.0,4.578209
20250222,PLN,0.218426,1.0
20250222,USD,1.00105,4.583016
20250222,GBP,1.168555,5.349889
20250222,SEK,0.096334,0.441037
20250223,EUR,1.0,4.579844
20250223,PLN,0.218348,1.0
20250223,USD,1.001927,4.588669
20250223,GBP,1.168893,5.353348
20250223,SEK,0.096304,0.441057
20250224,EUR,1.0,4.581475
20250224,PLN,0.21827,0.999999
20250224,USD,1.002795,4.594281
20250224,GBP,1.169231,5.356803
20250224,SEK,0.096272,0.441068
20250225,EUR,1.0,4.583103
20250225,PLN,0.218193,1.000001
20250225,USD,1.003654,4.59985
20250225,GBP,1.169568,5.360251
20250225,SEK,0.096241,0.441082
20250226,EUR,1.0,4.584726
20250226,PLN,0.218116,1.000002
20250226,USD,1.004503,4.605371
20250226,GBP,1.169905,5.363694
20250226,SEK,0.096209,0.441092
20250227,EUR,1.0,4.586346
20250227,PLN,0.218039,1.000002
20250227,USD,1.005343,4.610851
20250227,GBP,1.170242,5.367134
20250227,SEK,0.096176,0.441096
20250228,EUR,1.0,4.58796
20250228,PLN,0.217962,1.000001
20250228,USD,1.006172,4.616277
20250228,GBP,1.170578,5.370566
20250228,SEK,0.096143,0.4411
20250301,EUR,1.0,4.58957
20250301,PLN,0.217885,0.999999
20250301,USD,1.006991,4.621656
20250301,GBP,1.170914,5.373992
20250301,SEK,0.096109,0.441099
20250302,EUR,1.0,4.591176
20250302,PLN,0.217809,0.999999
20250302,USD,1.0078,4.626987
20250302,GBP,1.17125,5.377414
20250302,SEK,0.096075,0.441097
20250303,EUR,1.0,4.592776
20250303,PLN,0.217733,0.999999
20250303,USD,1.008598,4.632264
20250303,GBP,1.171585,5.380827
20250303,SEK,0.09604,0.44109
20250304,EUR,1.0,4.59437
20250304,PLN,0.217658,1.000001
20250304,USD,1.009385,4.637489
20250304,GBP,1.17192,5.384235
20250304,SEK,0.096004,0.441078
20250305,EUR,1.0,4.59596
20250305,PLN,0.217582,0.999998
20250305,USD,1.010161,4.642659
20250305,GBP,1.172255,5.387637
20250305,SEK,0.095969,0.44107
20250306,EUR,1.0,4.597543
20250306,PLN,0.217507,0.999998
20250306,USD,1.010926,4.647776
20250306,GBP,1.172589,5.391029
20250306,SEK,0.095932,0.441052
20250307,EUR,1.0,4.599121
20250307,PLN,0.217433,1.000001
20250307,USD,1.011679,4.652834
20250307,GBP,1.172922,5.39441
20250307,SEK,0.095895,0.441033
20250308,EUR,1.0,4.600693
20250308,PLN,0.217359,1.000002
20250308,USD,1.012421,4.657838
20250308,GBP,1.173255,5.397786
20250308,SEK,0.095858,0.441013
20250309,EUR,1.0,4.602258
20250309,PLN,0.217285,1.000002
20250309,USD,1.01315,4.662778
20250309,GBP,1.173588,5.401155
20250309,SEK,0.09582,0.440988
20250310,EUR,1.0,4.603817
20250310,PLN,0.217211,1.0
20250310,USD,1.013867,4.667658
20250310,GBP,1.173919,5.404509
20250310,SEK,0.095782,0.440963
20250311,EUR,1.0,4.60537
20250311,PLN,0.217138,1.000001
20250311,USD,1.014572,4.672479
20250311,GBP,1.174251,5.40786
20250311,SEK,0.095743,0.440932
20250312,EUR,1.0,4.606915
20250312,PLN,0.217065,1.0
20250312,USD,1.015265,4.67724
20250312,GBP,1.174581,5.411195
20250312,SEK,0.095704,0.4409
20250313,EUR,1.0,4.608454
20250313,PLN,0.216993,1.000002
20250313,USD,1.015944,4.681931
20250313,GBP,1.174911,5.414523
20250313,SEK,0.095664,0.440863
20250314,EUR,1.0,4.609985
20250314,PLN,0.21692,0.999998
20250314,USD,1.016611,4.686561
20250314,GBP,1.175241,5.417843
20250314,SEK,0.095624,0.440825
20250315,EUR,1.0,4.611509
20250315,PLN,0.216849,1.000001
20250315,USD,1.017264,4.691122
20250315,GBP,1.175569,5.421147
20250315,SEK,0.095583,0.440782
20250316,EUR,1.0,4.613025
20250316,PLN,0.216777,0.999998
20250316,USD,1.017905,4.695621
20250316,GBP,1.175897,5.424442
20250316,SEK,0.095542,0.440738
20250317,EUR,1.0,4.614534
20250317,PLN,0.216707,1.000002
20250317,USD,1.018531,4.700045
20250317,GBP,1.176224,5.427725
20250317,SEK,0.0955,0.440688
20250318,EUR,1.0,4.616034
20250318,PLN,0.216636,0.999999
20250318,USD,1.019144,4.704403
20250318,GBP,1.176551,5.430999
20250318,SEK,0.095458,0.440637
20250319,EUR,1.0,4.617526
20250319,PLN,0.216566,0.999999
20250319,USD,1.019743,4.70869
20250319,GBP,1.176877,5.434261
20250319,SEK,0.095416,0.440586
20250320,EUR,1.0,4.61901
20250320,PLN,0.216497,1.000002
20250320,USD,1.020329,4.71291
20250320,GBP,1.177201,5.437504
20250320,SEK,0.095373,0.440529
20250321,EUR,1.0,4.620486
20250321,PLN,0.216427,0.999998
20250321,USD,1.020899,4.71705
20250321,GBP,1.177525,5.440738
20250321,SEK,0.095329,0.440466
20250322,EUR,1.0,4.621953
20250322,PLN,0.216359,1.000001
20250322,USD,1.021456,4.721121
20250322,GBP,1.177848,5.443958
20250322,SEK,0.095286,0.440407
20250323,EUR,1.0,4.623411
20250323,PLN,0.216291,1.000002
20250323,USD,1.021998,4.725117
20250323,GBP,1.178171,5.447168
20250323,SEK,0.095242,0.440343
20250324,EUR,1.0,4.62486
20250324,PLN,0.216223,1.000001
20250324,USD,1.022525,4.729035
20250324,GBP,1.178492,5.45036
20250324,SEK,0.095197,0.440273
20250325,EUR,1.0,4.626299
20250325,PLN,0.216155,0.999998
20250325,USD,1.023038,4.73288
20250325,GBP,1.178813,5.453542
20250325,SEK,0.095152,0.440202
20250326,EUR,1.0,4.627729
20250326,PLN,0.216089,1.000001
20250326,USD,1.023535,4.736643
20250326,GBP,1.179132,5.456704
20250326,SEK,0.095106,0.440125
20250327,EUR,1.0,4.62915
20250327,PLN,0.216022,0.999998
20250327,USD,1.024018,4.740333
20250327,GBP,1.17945,5.459851
20250327,SEK,0.095061,0.440052
20250328,EUR,1.0,4.630561
20250328,PLN,0.215957,1.000002
20250328,USD,1.024485,4.74394
20250328,GBP,1.179768,5.462988
20250328,SEK,0.095014,0.439968
20250329,EUR,1.0,4.631962
20250329,PLN,0.215891,0.999999
20250329,USD,1.024937,4.747469
20250329,GBP,1.180084,5.466104
20250329,SEK,0.094968,0.439888
20250330,EUR,1.0,4.633353
20250330,PLN,0.215826,0.999998
20250330,USD,1.025373,4.750915
20250330,GBP,1.1804,5.469209
20250330,SEK,0.094921,0.439802
20250331,EUR,1.0,4.634733
20250331,PLN,0.215762,0.999999
20250331,USD,1.025793,4.754277
20250331,GBP,1.180714,5.472294
20250331,SEK,0.094874,0.439716
20250401,EUR,1.0,4.636103
20250401,PLN,0.215698,0.999998
20250401,USD,1.026198,4.75756
20250401,GBP,1.181027,5.475363
20250401,SEK,0.094826,0.439623
20250402,EUR,1.0,4.637462
20250402,PLN,0.215635,0.999999
20250402,USD,1.026587,4.760759
20250402,GBP,1.18134,5.47842
20250402,SEK,0.094778,0.439529
20250403,EUR,1.0,4.638811
20250403,PLN,0.215572,0.999998
20250403,USD,1.026959,4.763869
20250403,GBP,1.18165,5.481451
20250403,SEK,0.094729,0.43943
20250404,EUR,1.0,4.640149
20250404,PLN,0.21551,0.999998
20250404,USD,1.027316,4.766899
20250404,GBP,1.18196,5.48447
20250404,SEK,0.094681,0.439334
20250405,EUR,1.0,4.641475
20250405,PLN,0.215449,1.000001
20250405,USD,1.027656,4.76984
20250405,GBP,1.182269,5.487472
20250405,SEK,0.094632,0.439232
20250406,EUR,1.0,4.64279
20250406,PLN,0.215388,1.000001
20250406,USD,1.02798,4.772696
20250406,GBP,1.182576,5.490452
20250406,SEK,0.094582,0.439124
20250407,EUR,1.0,4.644094
20250407,PLN,0.215327,0.999999
20250407,USD,1.028287,4.775462
20250407,GBP,1.182882,5.493415
20250407,SEK,0.094532,0.439016
20250408,EUR,1.0,4.645386
20250408,PLN,0.215267,0.999998
20250408,USD,1.028578,4.778142
20250408,GBP,1.183187,5.496361
20250408,SEK,0.094482,0.438905
20250409,EUR,1.0,4.646667
20250409,PLN,0.215208,1.0
20250409,USD,1.028853,4.780737
20250409,GBP,1.183491,5.499288
20250409,SEK,0.094432,0.438794
20250410,EUR,1.0,4.647935
20250410,PLN,0.215149,0.999999
20250410,USD,1.02911,4.783236
20250410,GBP,1.183793,5.502193
20250410,SEK,0.094381,0.438677
20250411,EUR,1.0,4.649191
20250411,PLN,0.215091,0.999999
20250411,USD,1.029351,4.78565
20250411,GBP,1.184094,5.50508
20250411,SEK,0.09433,0.438558
20250412,EUR,1.0,4.650435
20250412,PLN,0.215034,1.000002
20250412,USD,1.029575,4.787972
20250412,GBP,1.184394,5.507948
20250412,SEK,0.094279,0.438438
20250413,EUR,1.0,4.651667
20250413,PLN,0.214977,1.000001
20250413,USD,1.029782,4.790203
20250413,GBP,1.184692,5.510793
20250413,SEK,0.094227,0.438313
20250414,EUR,1.0,4.652886
20250414,PLN,0.21492,0.999998
20250414,USD,1.029972,4.792343
20250414,GBP,1.184989,5.513619
20250414,SEK,0.094175,0.438186
20250415,EUR,1.0,4.654093
20250415,PLN,0.214865,1.000002
20250415,USD,1.030144,4.794386
20250415,GBP,1.185284,5.516422
20250415,SEK,0.094123,0.438057
20250416,EUR,1.0,4.655286
20250416,PLN,0.21481,1.000002
20250416,USD,1.0303,4.796341
20250416,GBP,1.185578,5.519205
20250416,SEK,0.094071,0.437927
20250417,EUR,1.0,4.656467
20250417,PLN,0.214755,1.0
20250417,USD,1.030439,4.798205
20250417,GBP,1.185871,5.521969
20250417,SEK,0.094018,0.437792
20250418,EUR,1.0,4.657634
20250418,PLN,0.214701,0.999999
20250418,USD,1.03056,4.799972
20250418,GBP,1.186162,5.524709
20250418,SEK,0.093965,0.437655
20250419,EUR,1.0,4.658789
20250419,PLN,0.214648,1.0
20250419,USD,1.030664,4.801646
20250419,GBP,1.186451,5.527424
20250419,SEK,0.093912,0.437516
20250420,EUR,1.0,4.659929
20250420,PLN,0.214596,1.000002
20250420,USD,1.030751,4.803227
20250420,GBP,1.186739,5.53012
20250420,SEK,0.093858,0.437372
20250421,EUR,1.0,4.661056
20250421,PLN,0.214544,1.000002
20250421,USD,1.030821,4.804715
20250421,GBP,1.187026,5.532795
20250421,SEK,0.093804,0.437226
20250422,EUR,1.0,4.66217
20250422,PLN,0.214492,0.999998
20250422,USD,1.030873,4.806105
20250422,GBP,1.187311,5.535446
20250422,SEK,0.09375,0.437078
20250423,EUR,1.0,4.663269
20250423,PLN,0.214442,1.000001
20250423,USD,1.030908,4.807402
20250423,GBP,1.187594,5.538071
20250423,SEK,0.093696,0.43693
20250424,EUR,1.0,4.664355
20250424,PLN,0.214392,1.0
20250424,USD,1.030926,4.808605
20250424,GBP,1.187875,5.540671
20250424,SEK,0.093642,0.43678
20250425,EUR,1.0,4.665427
20250425,PLN,0.214343,1.000002
20250425,USD,1.030926,4.80971
20250425,GBP,1.188155,5.54325
20250425,SEK,0.093587,0.436623
20250426,EUR,1.0,4.666484
20250426,PLN,0.214294,0.999999
20250426,USD,1.030909,4.81072
20250426,GBP,1.188434,5.545808
20250426,SEK,0.093532,0.436466
20250427,EUR,1.0,4.667527
20250427,PLN,0.214246,0.999999
20250427,USD,1.030874,4.811632
20250427,GBP,1.18871,5.548336
20250427,SEK,0.093477,0.436306
20250428,EUR,1.0,4.668555
20250428,PLN,0.214199,1.0
20250428,USD,1.030822,4.812449
20250428,GBP,1.188985,5.550842
20250428,SEK,0.093422,0.436146
20250429,EUR,1.0,4.669569
20250429,PLN,0.214153,1.000002
20250429,USD,1.030753,4.813172
20250429,GBP,1.189258,5.553322
20250429,SEK,0.093366,0.435979
20250430,EUR,1.0,4.670568
20250430,PLN,0.214107,1.000001
20250430,USD,1.030667,4.8138
20250430,GBP,1.18953,5.55578
20250430,SEK,0.093311,0.435815
20250501,EUR,1.0,4.671552
20250501,PLN,0.214062,1.000002
20250501,USD,1.030563,4.814328
20250501,GBP,1.189799,5.558208
20250501,SEK,0.093255,0.435646
20250502,EUR,1.0,4.672521
20250502,PLN,0.214017,0.999999
20250502,USD,1.030442,4.814762
20250502,GBP,1.190067,5.560613
20250502,SEK,0.093199,0.435474
20250503,EUR,1.0,4.673475
20250503,PLN,0.213974,1.000002
20250503,USD,1.030304,4.8151
20250503,GBP,1.190333,5.562991
20250503,SEK,0.093143,0.435301
20250504,EUR,1.0,4.674413
20250504,PLN,0.213931,1.000002
20250504,USD,1.030149,4.815342
20250504,GBP,1.190597,5.565343
20250504,SEK,0.093086,0.435122
20250505,EUR,1.0,4.675337
20250505,PLN,0.213888,0.999998
20250505,USD,1.029976,4.815485
20250505,GBP,1.19086,5.567672
20250505,SEK,0.09303,0.434947
20250506,EUR,1.0,4.676245
20250506,PLN,0.213847,1.000001
20250506,USD,1.029787,4.815536
20250506,GBP,1.19112,5.569969
20250506,SEK,0.092973,0.434764
20250507,EUR,1.0,4.677137
20250507,PLN,0.213806,1.0
20250507,USD,1.02958,4.815487
20250507,GBP,1.191379,5.572243
20250507,SEK,0.092916,0.434581
20250508,EUR,1.0,4.678013
20250508,PLN,0.213766,1.0
20250508,USD,1.029357,4.815346
20250508,GBP,1.191635,5.574485
20250508,SEK,0.09286,0.4344
20250509,EUR,1.0,4.678874
20250509,PLN,0.213727,1.000002
20250509,USD,1.029117,4.815109
20250509,GBP,1.19189,5.576703
20250509,SEK,0.092802,0.434209
20250510,EUR,1.0,4.679719
20250510,PLN,0.213688,1.0
20250510,USD,1.02886,4.814776
20250510,GBP,1.192142,5.57889
20250510,SEK,0.092745,0.434021
20250511,EUR,1.0,4.680548
20250511,PLN,0.21365,0.999999
20250511,USD,1.028586,4.814346
20250511,GBP,1.192393,5.581053
20250511,SEK,0.092688,0.433831
20250512,EUR,1.0,4.681361
20250512,PLN,0.213613,1.0
20250512,USD,1.028295,4.81382
20250512,GBP,1.192642,5.583187
20250512,SEK,0.092631,0.433639
20250513,EUR,1.0,4.682157
20250513,PLN,0.213577,1.000001
20250513,USD,1.027988,4.813201
20250513,GBP,1.192889,5.585294
20250513,SEK,0.092573,0.433441
20250514,EUR,1.0,4.682937
20250514,PLN,0.213541,0.999999
20250514,USD,1.027665,4.812491
20250514,GBP,1.193133,5.587367
20250514,SEK,0.092516,0.433247
20250515,EUR,1.0,4.683701
20250515,PLN,0.213506,0.999998
20250515,USD,1.027325,4.811683
20250515,GBP,1.193376,5.589417
20250515,SEK,0.092458,0.433046
20250516,EUR,1.0,4.684449
20250516,PLN,0.213472,0.999999
20250516,USD,1.026969,4.810783
20250516,GBP,1.193616,5.591433
20250516,SEK,0.0924,0.432843
20250517,EUR,1.0,4.685179
20250517,PLN,0.213439,1.0
20250517,USD,1.026597,4.809791
20250517,GBP,1.193855,5.593425
20250517,SEK,0.092342,0.432639
20250518,EUR,1.0,4.685893
20250518,PLN,0.213406,0.999998
20250518,USD,1.026208,4.808701
20250518,GBP,1.194091,5.595383
20250518,SEK,0.092284,0.432433
20250519,EUR,1.0,4.68659
20250519,PLN,0.213375,1.000001
20250519,USD,1.025804,4.807523
20250519,GBP,1.194325,5.597312
20250519,SEK,0.092226,0.432225
20250520,EUR,1.0,4.687271
20250520,PLN,0.213344,1.000001
20250520,USD,1.025384,4.806252
20250520,GBP,1.194557,5.599212
20250520,SEK,0.092168,0.432016
20250521,EUR,1.0,4.687934
20250521,PLN,0.213314,1.000002
20250521,USD,1.024948,4.804889
20250521,GBP,1.194787,5.601083
20250521,SEK,0.09211,0.431806
20250522,EUR,1.0,4.688581
20250522,PLN,0.213284,0.999999
20250522,USD,1.024497,4.803437
20250522,GBP,1.195014,5.602919
20250522,SEK,0.092052,0.431593
20250523,EUR,1.0,4.68921
20250523,PLN,0.213256,1.000002
20250523,USD,1.02403,4.801892
20250523,GBP,1.19524,5.604731
20250523,SEK,0.091994,0.431379
20250524,EUR,1.0,4.689822
20250524,PLN,0.213228,1.000001
20250524,USD,1.023548,4.800258
20250524,GBP,1.195463,5.606509
20250524,SEK,0.091936,0.431163
20250525,EUR,1.0,4.690417
20250525,PLN,0.213201,1.000002
20250525,USD,1.023051,4.798536
20250525,GBP,1.195684,5.608256
20250525,SEK,0.091877,0.430941
20250526,EUR,1.0,4.690994
20250526,PLN,0.213174,0.999998
20250526,USD,1.022539,4.796725
20250526,GBP,1.195902,5.609969
20250526,SEK,0.091819,0.430722
20250527,EUR,1.0,4.691554
20250527,PLN,0.213149,1.0
20250527,USD,1.022012,4.794825
20250527,GBP,1.196119,5.611657
20250527,SEK,0.091761,0.430502
20250528,EUR,1.0,4.692097
20250528,PLN,0.213124,0.999998
20250528,USD,1.021471,4.792841
20250528,GBP,1.196333,5.61331
20250528,SEK,0.091702,0.430275
20250529,EUR,1.0,4.692622
20250529,PLN,0.2131,0.999998
20250529,USD,1.020914,4.790764
20250529,GBP,1.196545,5.614933
20250529,SEK,0.091644,0.430051
20250530,EUR,1.0,4.693129
20250530,PLN,0.213077,0.999998
20250530,USD,1.020344,4.788607
20250530,GBP,1.196754,5.616521
20250530,SEK,0.091586,0.429825
20250531,EUR,1.0,4.693619
20250531,PLN,0.213055,0.999999
20250531,USD,1.019759,4.78636
20250531,GBP,1.196961,5.618079
20250531,SEK,0.091527,0.429593
20250601,EUR,1.0,4.694091
20250601,PLN,0.213034,1.000001
20250601,USD,1.01916,4.78403
20250601,GBP,1.197166,5.619607
20250601,SEK,0.091469,0.429364
20250602,EUR,1.0,4.694546
20250602,PLN,0.213013,0.999999
20250602,USD,1.018548,4.78162
20250602,GBP,1.197368,5.621099
20250602,SEK,0.091411,0.429133
20250603,EUR,1.0,4.694982
20250603,PLN,0.212993,0.999998
20250603,USD,1.017921,4.779121
20250603,GBP,1.197568,5.62256
20250603,SEK,0.091353,0.428901
20250604,EUR,1.0,4.695401
20250604,PLN,0.212974,0.999998
20250604,USD,1.017281,4.776542
20250604,GBP,1.197765,5.623986
20250604,SEK,0.091294,0.428662
20250605,EUR,1.0,4.695801
20250605,PLN,0.212956,0.999999
20250605,USD,1.016628,4.773883
20250605,GBP,1.19796,5.625382
20250605,SEK,0.091236,0.428426
20250606,EUR,1.0,4.696184
20250606,PLN,0.212939,1.000001
20250606,USD,1.015962,4.771144
20250606,GBP,1.198153,5.626747
20250606,SEK,0.091178,0.428189
20250607,EUR,1.0,4.696548
20250607,PLN,0.212922,0.999998
20250607,USD,1.015283,4.768326
20250607,GBP,1.198343,5.628076
20250607,SEK,0.09112,0.427949
20250608,EUR,1.0,4.696895
20250608,PLN,0.212907,1.000002
20250608,USD,1.014591,4.765427
20250608,GBP,1.19853,5.629369
20250608,SEK,0.091062,0.427709
20250609,EUR,1.0,4.697223
20250609,PLN,0.212892,1.000001
20250609,USD,1.013886,4.762449
20250609,GBP,1.198716,5.630636
20250609,SEK,0.091004,0.427466
20250610,EUR,1.0,4.697533
20250610,PLN,0.212878,1.000001
20250610,USD,1.013169,4.759395
20250610,GBP,1.198898,5.631863
20250610,SEK,0.090946,0.427222
20250611,EUR,1.0,4.697825
20250611,PLN,0.212864,0.999998
20250611,USD,1.01244,4.756266
20250611,GBP,1.199078,5.633059
20250611,SEK,0.090888,0.426976
20250612,EUR,1.0,4.698099
20250612,PLN,0.212852,1.0
20250612,USD,1.011699,4.753062
20250612,GBP,1.199256,5.634223
20250612,SEK,0.09083,0.426728
20250613,EUR,1.0,4.698354
20250613,PLN,0.21284,0.999998
20250613,USD,1.010946,4.749782
20250613,GBP,1.199431,5.635351
20250613,SEK,0.090773,0.426484
20250614,EUR,1.0,4.698591
20250614,PLN,0.21283,1.000001
20250614,USD,1.010182,4.746432
20250614,GBP,1.199603,5.636444
20250614,SEK,0.090715,0.426233
20250615,EUR,1.0,4.69881
20250615,PLN,0.21282,1.000001
20250615,USD,1.009406,4.743007
20250615,GBP,1.199773,5.637505
20250615,SEK,0.090657,0.42598
20250616,EUR,1.0,4.69901
20250616,PLN,0.212811,1.000001
20250616,USD,1.008619,4.739511
20250616,GBP,1.19994,5.63853
20250616,SEK,0.0906,0.42573
20250617,EUR,1.0,4.699192
20250617,PLN,0.212803,1.000002
20250617,USD,1.007821,4.735945
20250617,GBP,1.200105,5.639524
20250617,SEK,0.090543,0.425479
20250618,EUR,1.0,4.699356
20250618,PLN,0.212795,0.999999
20250618,USD,1.007013,4.732312
20250618,GBP,1.200266,5.640477
20250618,SEK,0.090486,0.425226
20250619,EUR,1.0,4.699501
20250619,PLN,0.212789,1.000002
20250619,USD,1.006194,4.728609
20250619,GBP,1.200426,5.641403
20250619,SEK,0.090428,0.424966
20250620,EUR,1.0,4.699627
20250620,PLN,0.212783,1.000001
20250620,USD,1.005365,4.724841
20250620,GBP,1.200582,5.642288
20250620,SEK,0.090371,0.42471
20250621,EUR,1.0,4.699736
20250621,PLN,0.212778,1.0
20250621,USD,1.004525,4.721002
20250621,GBP,1.200736,5.643142
20250621,SEK,0.090315,0.424457
20250622,EUR,1.0,4.699825
20250622,PLN,0.212774,1.000001
20250622,USD,1.003676,4.717102
20250622,GBP,1.200888,5.643964
20250622,SEK,0.090258,0.424197
20250623,EUR,1.0,4.699896
20250623,PLN,0.212771,1.000002
20250623,USD,1.002818,4.713141
20250623,GBP,1.201036,5.644745
20250623,SEK,0.090201,0.423935
20250624,EUR,1.0,4.699949
20250624,PLN,0.212768,0.999999
20250624,USD,1.00195,4.709114
20250624,GBP,1.201182,5.645494
20250624,SEK,0.090145,0.423677
20250625,EUR,1.0,4.699983
20250625,PLN,0.212767,1.000001
20250625,USD,1.001073,4.705026
20250625,GBP,1.201325,5.646207
20250625,SEK,0.090089,0.423417
20250626,EUR,1.0,4.699999
20250626,PLN,0.212766,1.0
20250626,USD,1.000187,4.700878
20250626,GBP,1.201466,5.646889
20250626,SEK,0.090032,0.42315
20250627,EUR,1.0,4.699996
20250627,PLN,0.212766,0.999999
20250627,USD,0.999292,4.696668
20250627,GBP,1.201603,5.647529
20250627,SEK,0.089976,0.422887
20250628,EUR,1.0,4.699975
20250628,PLN,0.212767,1.0
20250628,USD,0.998389,4.692403
20250628,GBP,1.201738,5.648138
20250628,SEK,0.089921,0.422626
20250629,EUR,1.0,4.699935
20250629,PLN,0.212769,1.0
20250629,USD,0.997478,4.688082
20250629,GBP,1.20187,5.648711
20250629,SEK,0.089865,0.42236
20250630,EUR,1.0,4.699876
20250630,PLN,0.212772,1.000002
20250630,USD,0.996559,4.683704
20250630,GBP,1.202,5.649251
20250630,SEK,0.089809,0.422091
20250701,EUR,1.0,4.699799
20250701,PLN,0.212775,1.0
20250701,USD,0.995632,4.679271
20250701,GBP,1.202126,5.649751
20250701,SEK,0.089754,0.421826
20250702,EUR,1.0,4.699704
20250702,PLN,0.212779,0.999998
20250702,USD,0.994697,4.674781
20250702,GBP,1.20225,5.650219
20250702,SEK,0.089699,0.421559
20250703,EUR,1.0,4.69959
20250703,PLN,0.212785,1.000002
20250703,USD,0.993756,4.670246
20250703,GBP,1.202371,5.650651
20250703,SEK,0.089644,0.42129
20250704,EUR,1.0,4.699458
20250704,PLN,0.212791,1.000002
20250704,USD,0.992807,4.665655
20250704,GBP,1.202489,5.651046
20250704,SEK,0.089589,0.42102
20250705,EUR,1.0,4.699307
20250705,PLN,0.212797,0.999998
20250705,USD,0.991852,4.661017
20250705,GBP,1.202605,5.65141
20250705,SEK,0.089535,0.420752
20250706,EUR,1.0,4.699138
20250706,PLN,0.212805,1.0
20250706,USD,0.99089,4.656329
20250706,GBP,1.202717,5.651733
20250706,SEK,0.08948,0.420479
20250707,EUR,1.0,4.69895
20250707,PLN,0.212813,0.999998
20250707,USD,0.989921,4.651589
20250707,GBP,1.202827,5.652024
20250707,SEK,0.089426,0.420208
20250708,EUR,1.0,4.698744
20250708,PLN,0.212823,1.000001
20250708,USD,0.988947,4.646809
20250708,GBP,1.202934,5.652279
20250708,SEK,0.089372,0.419936
20250709,EUR,1.0,4.69852
20250709,PLN,0.212833,1.0
20250709,USD,0.987967,4.641982
20250709,GBP,1.203038,5.652498
20250709,SEK,0.089318,0.419662
20250710,EUR,1.0,4.698277
20250710,PLN,0.212844,1.0
20250710,USD,0.986981,4.63711
20250710,GBP,1.203139,5.65268
20250710,SEK,0.089265,0.419392
20250711,EUR,1.0,4.698016
20250711,PLN,0.212856,1.000001
20250711,USD,0.98599,4.632197
20250711,GBP,1.203237,5.652826
20250711,SEK,0.089212,0.419119
20250712,EUR,1.0,4.697736
20250712,PLN,0.212868,0.999998
20250712,USD,0.984994,4.627242
20250712,GBP,1.203332,5.652937
20250712,SEK,0.089159,0.418845
20250713,EUR,1.0,4.697439
20250713,PLN,0.212882,1.0
20250713,USD,0.983993,4.622247
20250713,GBP,1.203425,5.653015
20250713,SEK,0.089106,0.41857
20250714,EUR,1.0,4.697123
20250714,PLN,0.212896,0.999999
20250714,USD,0.982987,4.617211
20250714,GBP,1.203514,5.653053
20250714,SEK,0.089053,0.418293
20250715,EUR,1.0,4.696789
20250715,PLN,0.212911,0.999998
20250715,USD,0.981977,4.612139
20250715,GBP,1.203601,5.65306
20250715,SEK,0.089001,0.418019
20250716,EUR,1.0,4.696437
20250716,PLN,0.212927,0.999998
20250716,USD,0.980963,4.607031
20250716,GBP,1.203684,5.653026
20250716,SEK,0.088949,0.417743
20250717,EUR,1.0,4.696067
20250717,PLN,0.212944,0.999999
20250717,USD,0.979945,4.601887
20250717,GBP,1.203765,5.652961
20250717,SEK,0.088897,0.417466
20250718,EUR,1.0,4.695679
20250718,PLN,0.212962,1.000001
20250718,USD,0.978923,4.596708
20250718,GBP,1.203843,5.65286
20250718,SEK,0.088845,0.417188
20250719,EUR,1.0,4.695273
20250719,PLN,0.21298,0.999999
20250719,USD,0.977898,4.591498
20250719,GBP,1.203918,5.652723
20250719,SEK,0.088794,0.416912
20250720,EUR,1.0,4.694849
20250720,PLN,0.212999,0.999998
20250720,USD,0.97687,4.586257
20250720,GBP,1.20399,5.652551
20250720,SEK,0.088743,0.416635
20250721,EUR,1.0,4.694407
20250721,PLN,0.213019,0.999998
20250721,USD,0.975838,4.58098
20250721,GBP,1.204059,5.652343
20250721,SEK,0.088692,0.416356
20250722,EUR,1.0,4.693947
20250722,PLN,0.21304,0.999998
20250722,USD,0.974804,4.575678
20250722,GBP,1.204125,5.652099
20250722,SEK,0.088642,0.416081
20250723,EUR,1.0,4.693469
20250723,PLN,0.213062,1.0
20250723,USD,0.973768,4.57035
20250723,GBP,1.204188,5.651819
20250723,SEK,0.088592,0.415804
20250724,EUR,1.0,4.692974
20250724,PLN,0.213084,0.999998
20250724,USD,0.972729,4.564992
20250724,GBP,1.204248,5.651505
20250724,SEK,0.088542,0.415525
20250725,EUR,1.0,4.692461
20250725,PLN,0.213108,1.000001
20250725,USD,0.971688,4.559608
20250725,GBP,1.204305,5.651154
20250725,SEK,0.088492,0.415245
20250726,EUR,1.0,4.691931
20250726,PLN,0.213132,1.000001
20250726,USD,0.970646,4.554204
20250726,GBP,1.204359,5.650769
20250726,SEK,0.088443,0.414968
20250727,EUR,1.0,4.691383
20250727,PLN,0.213157,1.000001
20250727,USD,0.969602,4.548774
20250727,GBP,1.20441,5.650348
20250727,SEK,0.088394,0.41469
20250728,EUR,1.0,4.690817
20250728,PLN,0.213182,0.999998
